No.	NAME	qpmax	qnmax	Qpos	Qneg	Qtot	Qmean	Q2	RPCG	RNCG	PCWTE1
31	2-11	0.34690123796463	-0.503090739250183	4.18744591856375	-2.18744587246329	6.37489179102704	0.124997878255432	1.75173402476139	0.0828431565949903	0.229990028820074	40.4108918875648
32	2-6	0.345430225133896	-0.452707797288895	4.15721537917852	-2.15721536101773	6.31443074019626	0.12143136038839	1.67061074826415	0.0830917317548637	0.209857488255283	47.9598700735889
33	4-36	0.45241117477417	-0.35783115029335	3.64597758837044	-2.64597756136209	6.29195514973253	0.142998980675739	1.47456924921698	0.124085012540182	0.135235897506684	46.8988305437326
34	4-36	0.45241117477417	-0.35783115029335	3.64597758837044	-2.64597756136209	6.29195514973253	0.142998980675739	1.47456924921698	0.124085012540182	0.135235897506684	46.7014891227511
35	4-36	0.45241117477417	-0.35783115029335	3.64597758837044	-2.64597756136209	6.29195514973253	0.142998980675739	1.47456924921698	0.124085012540182	0.135235897506684	47.7132487329966
36	4-36	0.45241117477417	-0.35783115029335	3.64597758837044	-2.64597756136209	6.29195514973253	0.142998980675739	1.47456924921698	0.124085012540182	0.135235897506684	46.6754489680268
37	3-33	0.347967892885208	-0.502883195877075	3.3661773018539	-2.36617726413533	5.73235456598923	0.116986827877331	1.4278279982791	0.103371825570081	0.212529806409429	30.2130956391564
38	4-53	0.344941258430481	-0.360684752464294	2.62157645437401	-1.62157646007836	4.24315291445237	0.0902798492436674	0.855145516532048	0.131577798486464	0.222428458567329	33.5721295549067
39	4-43	0.324429988861084	-0.460857927799225	3.55323828756809	-3.55323828570545	7.10647657327354	0.151201629218586	1.68685374659253	0.0913054410102989	0.12970082238876	43.3332689903419
40	2-4	0.345166921615601	-0.360411256551743	3.24299329379573	-1.24299319181591	4.48598648561165	0.093458051783576	1.06643980509398	0.106434670178304	0.289954328732252	41.65703365818
41	4-53	0.344941258430481	-0.360684752464294	2.62157645437401	-1.62157646007836	4.24315291445237	0.0902798492436674	0.855145516532048	0.131577798486464	0.222428458567329	33.5545222321799
42	4-28a	0.344978153705597	-0.370954722166061	3.53210450382903	-2.53210456296802	6.06420906679705	0.112300167903649	1.40450419874833	0.0976692941365744	0.146500554357536	50.9028542975278
43	2-8	0.345274806022644	-0.398392677307129	3.28029604256153	-2.28029598295689	5.56059202551842	0.150286270959957	1.34441494941711	0.105257208966123	0.174710949931389	36.3057773031281
44	4-3a	0.344948947429657	-0.360411167144775	2.17589585389942	-1.17589582270011	3.35179167659953	0.0761770835590803	0.671030114898713	0.158531919995837	0.306499232489144	29.5292345252617
45	4-37	0.344941914081573	-0.491452157497406	2.46554894931614	-1.46554899867624	3.93109794799238	0.13555510165491	1.10483401309466	0.139904711353327	0.335336558478298	18.6128753148111
46	4-37	0.344941914081573	-0.491452157497406	2.46554894931614	-1.46554899867624	3.93109794799238	0.13555510165491	1.10483401309466	0.139904711353327	0.335336558478298	19.3116583278074
47	2-6	0.345430225133896	-0.452707797288895	4.15721537917852	-2.15721536101773	6.31443074019626	0.12143136038839	1.67061074826415	0.0830917317548637	0.209857488255283	47.9340766133224
48	2-15	0.34644815325737	-0.502883195877075	3.3756972886622	-2.37569724163041	5.7513945302926	0.125030315875926	1.52505463921625	0.102630100874557	0.211678149498525	30.7765524237256
49	4-44	0.344934493303299	-0.466844767332077	4.21310179121792	-3.21310178586282	7.42620357708074	0.110838859359414	1.7717861280853	0.081871863153723	0.145294110938572	55.7574138190501
50	4-36	0.45241117477417	-0.35783115029335	3.64597758837044	-2.64597756136209	6.29195514973253	0.142998980675739	1.47456924921698	0.124085012540182	0.135235897506684	46.4113014324052
51	4-53	0.344941258430481	-0.360684752464294	2.62157645437401	-1.62157646007836	4.24315291445237	0.0902798492436674	0.855145516532048	0.131577798486464	0.222428458567329	33.7476830967187
52	2-11	0.34690123796463	-0.503090739250183	4.18744591856375	-2.18744587246329	6.37489179102704	0.124997878255432	1.75173402476139	0.0828431565949903	0.229990028820074	40.6469532812467
53	4-35	0.344935297966003	-0.391700357198715	3.08314592856914	-2.08314590732334	5.16629183589248	0.0906366988753067	1.18253270749219	0.111877707366931	0.188033087755248	43.0566627482146
54	4-53	0.344941258430481	-0.360684752464294	2.62157645437401	-1.62157646007836	4.24315291445237	0.0902798492436674	0.855145516532048	0.131577798486464	0.222428458567329	33.2672761124712
55	4-53	0.344941258430481	-0.360684752464294	2.62157645437401	-1.62157646007836	4.24315291445237	0.0902798492436674	0.855145516532048	0.131577798486464	0.222428458567329	33.8440851336309
56	4-60	0.348422795534134	-0.491441994905472	4.18432316090912	-2.18432321958244	6.36864638049155	0.124875419225325	1.63041288314707	0.0832686152898461	0.224985931797867	40.4496745379391
57	2-99	0.34518164396286	-0.847136914730072	3.06897849217057	-3.06897853128612	6.13795702345669	0.125264429050137	1.99207233523339	0.112474442177901	0.276032206186552	24.2629898444648
58	2-11	0.34690123796463	-0.503090739250183	4.18744591856375	-2.18744587246329	6.37489179102704	0.124997878255432	1.75173402476139	0.0828431565949903	0.229990028820074	40.8324011964871
59	2-4	0.345166921615601	-0.360411256551743	3.24299329379573	-1.24299319181591	4.48598648561165	0.093458051783576	1.06643980509398	0.106434670178304	0.289954328732252	41.4942969758933
60	4-11	0.345201641321182	-0.4591004550457	2.6330726929009	-1.63307266868651	4.26614536158741	0.121889867473926	1.15952864630162	0.131102207034348	0.281126776443425	24.3416625432094
61	4-54	0.344978153705597	-0.359517812728882	2.77740526013076	-1.77740524895489	4.55481050908566	0.0734646856304138	0.868598852743162	0.124208792522181	0.202271155067353	41.8248095422755
62	2-15	0.34644815325737	-0.502883195877075	3.3756972886622	-2.37569724163041	5.7513945302926	0.125030315875926	1.52505463921625	0.102630100874557	0.211678149498525	30.8508839263483
63	4-48	0.348462849855423	-0.352360218763351	3.08520232804585	-2.08520231768489	5.17040464573074	0.0975548046364291	1.04477073716703	0.112946514621664	0.168981309763055	42.2431871820582
64	4-35	0.344935297966003	-0.391700357198715	3.08314592856914	-2.08314590732334	5.16629183589248	0.0906366988753067	1.18253270749219	0.111877707366931	0.188033087755248	43.3685497609458
65	2-26	0.347030460834503	-0.462103933095932	4.24317694548517	-3.24317697877996	7.48635392426513	0.105441604567115	1.74332109686475	0.0817855265743161	0.142484957225421	56.4048407841692
66	4-60	0.348422795534134	-0.491441994905472	4.18432316090912	-2.18432321958244	6.36864638049155	0.124875419225325	1.63041288314707	0.0832686152898461	0.224985931797867	40.1861146346289
