No.	NAME	DBI	HNar	PJI2	ICR	MeanTD	MaxDD	GMTIV	S2K	PW2	PW5	MAXDN	MAXDP	TIE	Psi_i_1d	Psi_i_1s	Psi_e_0d	LOC
474	Ciprofloxacin	2.73861278752583	1.94594594594595	0.833333333333333	2.54248125036058	4.47101449275362	16	16596	5.7813326389425	0.596081349206349	0.109499924280438	3.18763666564983	6.60226426681784	55.7323437354957	-2.74494624547719E-7	9.99658374815574E-9	2.84287077765929E-6	0.812907291846956
475	4-9	3.74165738677394	1.86486486486486	0.8	2.31360885069569	3.94071146245059	17	8951	4.78075144483802	0.604951690821256	0.139726809941198	1.84767117031998	4.67772641618376	41.7990175026467	4.81731826084879E-7	9.54906212965723E-8	-5.43931398481901E-6	1.17836596217723
476	2-77	3.08220700148449	1.82781456953642	0.833333333333333	2.49620584809655	4.19367588932806	19	11057	6.22740186218195	0.58756038647343	0.119571250887195	1.79144652305367	4.88150986302592	55.9268197246106	-9.43991316675776E-7	1.32385697792467E-7	-5.44957842672433E-6	1.26532248391636
477	2-96	3.16227766016838	1.86046511627907	1	2.38048202372184	4.14736842105263	17	12067	5.07277631594995	0.603214285714286	0.0869562748388593	4.91381094104308	5.20323837868481	46.6586211653708	7.44622702454228E-6	1.65239500553762E-7	0.000037540725315523	0.680482023721841
478	2-68	4.06201920231798	1.92513368983957	0.8	2.16753028002905	4.4367816091954	23	23618	5.90252212137194	0.626825396825397	0.130053630562969	2.39336061507936	7.03253259637188	83.3993926842187	-1.29475022874881E-9	2.18630165455124E-10	5.4673503332477E-8	0.62794863883109
479	2-99	3.93700393700591	1.72455089820359	0.6	1.98993437832558	3.83333333333333	16	12861	4.49856577814767	0.642113095238095	0.12279872417363	3.02737764550265	4.95220730190224	77.5989780099108	-2.56365244367658E-7	3.37467973117971E-8	2.81317784885594E-6	0.910401041967148
480	Tetracycline	4.24264068711928	1.6695652173913	0.833333333333333	2.49122890820332	4.73790322580645	20	34993	6.81868736648731	0.627380952380952	0.127378202194597	4.12531143707483	6.5809764739229	144.170354290354	-1.41968847223412E-9	2.55582172880627E-11	1.45366965965328E-8	0.936889062229566
481	2-64	4.35889894354067	1.83606557377049	0.8	2.18200581476021	4.2989417989418	21	21543	5.40196953168523	0.621258503401361	0.133400303166254	2.4607847930839	6.30378259637188	85.6809429681691	9.68718459591456E-9	9.23296668985175E-10	2.05709017142474E-7	1.35845623608172
482	3-38	3.08220700148449	1.91596638655462	1	2.3942811477134	4.06432748538012	16	9100	4.85027794355164	0.597681704260652	0.0895534095388659	4.69691515495087	5.10928004535147	38.1348091703874	-0.0000139014087674403	4.67118156394845E-7	-0.000071286753369578	0.644043292190046
483	Ciprofloxacin	2.73861278752583	1.94594594594595	0.833333333333333	2.54248125036058	4.47101449275362	16	16596	5.7813326389425	0.596081349206349	0.109499924280438	3.18763666564983	6.60226426681784	55.7323437354957	-2.74494624547719E-7	9.99658374815574E-9	2.84287077765929E-6	0.812907291846956
484	2-72	4.58257569495584	1.82608695652174	0.8	2.17554833378221	4.21428571428571	20	19831	5.40867619022747	0.623337971552257	0.142115925141737	2.46815440759637	6.37263747165533	89.3235032863984	9.58369991835858E-9	1.15306887495032E-9	2.0487816514251E-7	1.35845623608172
485	2-100	4.06201920231798	1.75280898876405	1	2.44547085340684	4.56307692307692	18	18025	6.49017770351136	0.601495726495726	0.11759018497054	1.9544424760645	5.42687452758881	70.8789894651769	1.44394626744624E-7	3.83031520926381E-9	7.75651622022571E-7	1.41151324535644
486	2-54	4.30116263352131	1.70491803278689	0.6	1.96357373752296	3.95692307692308	17	19266	4.97792123440374	0.636630036630037	0.133787882627697	3.27034060846561	5.19645124716553	99.0200104920164	-7.14510760377594E-8	4.67983877270672E-9	7.58073304437832E-7	0.99522890787355
487	2-39	4.58257569495584	1.74	0.875	2.91526732520904	5.72660098522168	22	19920	8.39771258782213	0.602640941434045	0.0948462700404391	2.02967055880994	6.19515563729277	113.915240039548	-1.80998383875246E-8	3.6281118180169E-9	-1.06093339356593E-7	2.02019575576444
488	2-59	4.84767985741633	1.74647887323944	1	2.53421082623675	4.88387096774194	22	27911	7.49916146756205	0.610291858678955	0.122644514335867	3.17142347359564	6.54084892290249	125.454746924877	2.58003540277286E-9	2.37148318314058E-10	-2.82842654427204E-8	1.73200039559987
489	4-14	2.73861278752583	1.85454545454545	1	2.46924078217228	3.95588235294118	13	5749	5.95961692734869	0.57563025210084	0.0884847399254254	1.02666666666667	1.88277572805982	22.8054655585867	0.0000889986285435447	8.58728239544856E-6	-0.000258659652122211	0.682056697813993
490	Tetracycline	4.24264068711928	1.6695652173913	0.833333333333333	2.49122890820332	4.73790322580645	20	34993	6.81868736648731	0.627380952380952	0.127378202194597	4.12531143707483	6.5809764739229	144.170354290354	-1.41968847223412E-9	2.55582172880627E-11	1.45366965965328E-8	0.936889062229566
491	Ampcillin	4	1.74545454545455	1	2.66937214859461	4.94565217391304	17	19653	5.97579002641377	0.607242063492063	0.102962168366317	2.94989492993912	5.31276549508692	72.565988716812	5.34863714377699E-7	1.60581691852495E-8	2.85755605813964E-6	0.900549085503632
492	2-71	4.35889894354067	1.83606557377049	0.8	2.18200581476021	4.2989417989418	21	20409	5.61613937978404	0.621258503401361	0.133400303166254	2.44037662981859	6.34378259637188	86.48757963958	9.59106157868221E-9	1.13498329159723E-9	2.05049439758228E-7	1.35845623608172
493	2-26	4.58257569495584	2.0093023255814	1	2.87145087965887	5.67619047619048	26	41439	7.78277832183683	0.613910934744268	0.111464181053089	2.41451435088881	7.04845529090118	98.2783924772479	1.20608194378607E-11	3.03132158489221E-12	1.02503893170837E-9	0.539164153728252
494	2-2	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	12587	5.3676257091767	0.606130952380952	0.0891681025394229	4.73450774754346	5.20527399848828	41.954671647465	7.2633575699901E-6	2.42475574677819E-7	0.0000375559914358375	0.680482023721841
495	2-54	4.30116263352131	1.70491803278689	0.6	1.96357373752296	3.95692307692308	17	19266	4.97792123440374	0.636630036630037	0.133787882627697	3.27034060846561	5.19645124716553	99.0200104920164	-7.14510760377594E-8	4.67983877270672E-9	7.58073304437832E-7	0.99522890787355
496	2-75	4.12310562561766	1.88832487309645	1	2.36044237630408	4.62150537634409	23	25451	6.1497485263101	0.631336405529954	0.128271300663632	2.41814842372134	7.11312594482237	93.1462956730202	6.59838278096803E-10	1.4247271608845E-10	-2.82249432777294E-8	0.64458342028038
497	2-97	4.24264068711928	1.85567010309278	0.888888888888889	3.05656476213095	6.12413793103448	23	42231	7.99636919834298	0.608730158730159	0.0913752072969418	5.00192498399951	5.49934088879536	81.9999934332984	-5.48314685107487E-9	5.92096604229137E-11	5.4499479044492E-8	0.62794863883109
498	4-14	2.73861278752583	1.85454545454545	1	2.46924078217228	3.95588235294118	13	5749	5.95961692734869	0.57563025210084	0.0884847399254254	1.02666666666667	1.88277572805982	22.8054655585867	0.0000889986285435447	8.58728239544856E-6	-0.000258659652122211	0.682056697813993
499	2-17	3.53553390593274	1.93103448275862	1	2.29144520870495	4.7989417989418	24	19147	6.01036067568237	0.613818027210884	0.117398691479081	1.98046472138238	5.17742660491398	59.0265993961696	9.44526066261125E-9	1.55227719818571E-9	2.0704574569613E-7	0.615517466353886
500	2-39	4.58257569495584	1.74	0.875	2.91526732520904	5.72660098522168	22	19920	8.39771258782213	0.602640941434045	0.0948462700404391	2.02967055880994	6.19515563729277	113.915240039548	-1.80998383875246E-8	3.6281118180169E-9	-1.06093339356593E-7	2.02019575576444
501	4-37	2.34520787991171	1.73333333333333	1	2.19968779473133	3.28205128205128	9	2006	4.96907044989989	0.534065934065934	0.0937381125082454	0.89322940287226	1.67779667422525	15.4786154481013	-0.00222616210502446	0.000109634332894266	-0.00320266226972809	1.54567251852322
502	3-24	3.67423461417477	1.91208791208791	0.857142857142857	2.74786205030306	5.31773399014778	20	20840	8.5692522669838	0.58123973727422	0.115345632629819	1.45861481166541	5.79958094503233	53.7561073190214	9.63548857131733E-9	1.03170388170363E-9	-1.07492989505797E-7	1.27838837826907
503	4-39	2.12132034355964	1.71428571428571	0.75	1.95914791702724	3	9	1689	4.20983677183122	0.542460317460317	0.0921314071031283	0.857361111111111	1.6587037037037	12.6740417002577	0.00418410832512979	0.000189892234826789	0.00593204781422596	1.2987468750601
504	4-37	2.34520787991171	1.73333333333333	1	2.19968779473133	3.28205128205128	9	2006	4.96907044989989	0.534065934065934	0.0937381125082454	0.89322940287226	1.67779667422525	15.4786154481013	-0.00222616210502446	0.000109634332894266	-0.00320266226972809	1.54567251852322
505	2-14	1.4142135623731	1.875	0.666666666666667	1.52192809488736	2.31111111111111	9	1151	2.16775702663367	0.598333333333333	0.0800711456059504	1.76689814814815	3.23935185185185	14.1067176305319	-0.0072529842004442	0.000594936640716126	0.0195548534932805	0.796578428466209
506	2-17	3.53553390593274	1.93103448275862	1	2.29144520870495	4.7989417989418	24	19147	6.01036067568237	0.613818027210884	0.117398691479081	1.98046472138238	5.17742660491398	59.0265993961696	9.44526066261125E-9	1.55227719818571E-9	2.0704574569613E-7	0.615517466353886
507	2-49	4	1.81818181818182	1	2.14296619546752	3.82333333333333	18	16214	4.25274922649819	0.641142857142857	0.137165211446918	2.88525462962963	5.5389665611615	76.0884164032937	-6.97110854792319E-8	7.46584648256132E-9	-1.46156975905538E-6	0.885728850142772
508	2-72	4.58257569495584	1.82608695652174	0.8	2.17554833378221	4.21428571428571	20	19831	5.40867619022747	0.623337971552257	0.142115925141737	2.46815440759637	6.37263747165533	89.3235032863984	9.58369991835858E-9	1.15306887495032E-9	2.0487816514251E-7	1.35845623608172
509	2-49	4	1.81818181818182	1	2.14296619546752	3.82333333333333	18	16214	4.25274922649819	0.641142857142857	0.137165211446918	2.88525462962963	5.5389665611615	76.0884164032937	-6.97110854792319E-8	7.46584648256132E-9	-1.46156975905538E-6	0.885728850142772
510	2-53	4.79583152331272	1.87341772151899	1	2.69662101463286	6.003003003003	28	54539	8.30963597697928	0.618790218790219	0.12008458861718	3.17134998327837	6.97294285924246	117.947554923128	1.26319612307124E-11	0	-5.28281998241585E-10	0.759311720440257
511	3-33	3.67423461417477	1.79640718562874	1	2.44307418942857	4.44666666666667	18	13814	6.69579752469275	0.588222222222222	0.123498366657468	1.85296768707483	5.42427036092215	55.7891847185285	-2.73940552496811E-7	1.03752852047467E-8	-1.49082791030003E-6	1.41846447083225
512	2-75	4.12310562561766	1.88832487309645	1	2.36044237630408	4.62150537634409	23	25451	6.1497485263101	0.631336405529954	0.128271300663632	2.41814842372134	7.11312594482237	93.1462956730202	6.59838278096803E-10	1.4247271608845E-10	-2.82249432777294E-8	0.64458342028038
513	2-30	3	2	1	2.64207956392571	4.65942028985507	20	12295	6.28559007606629	0.58328373015873	0.118358478049588	1.79984126984127	5.17268849206349	39.2407709853541	-2.58597126641029E-7	2.90525550919576E-8	2.84431549260601E-6	0.864786979256811
514	2-59	4.84767985741633	1.74647887323944	1	2.53421082623675	4.88387096774194	22	27911	7.49916146756205	0.610291858678955	0.122644514335867	3.17142347359564	6.54084892290249	125.454746924877	2.58003540277286E-9	2.37148318314058E-10	-2.82842654427204E-8	1.73200039559987
515	4-39	2.12132034355964	1.71428571428571	0.75	1.95914791702724	3	9	1689	4.20983677183122	0.542460317460317	0.0921314071031283	0.857361111111111	1.6587037037037	12.6740417002577	0.00418410832512979	0.000189892234826789	0.00593204781422596	1.2987468750601
516	2-18	3.39116499156263	1.95348837209302	0.857142857142857	2.72026342570949	5.16137566137566	20	19453	8.34045314619639	0.572831632653061	0.115832116887783	1.45970791866129	5.74546571869489	50.3296001818295	-1.87530741776368E-8	1.79913458620019E-9	2.07680257575568E-7	1.26138077565759
517	3-50	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4760	3.2967231812647	0.628195488721805	0.128934374988755	1.30318688586546	5.46870842781557	32.309033248598	6.29135036858436E-6	1.86189083587869E-6	-0.0000714980499927692	0.696823029853575
518	3-42	2.12132034355964	2.08163265306122	1	2.41896119556797	4.08088235294118	16	5684	4.74361637181579	0.575770308123249	0.0876794350848496	1.28522581254724	2.37347222222222	22.8312677467537	-0.0000483380857844368	3.13921069748542E-6	-0.000258315966912325	0.480877981323569
519	2-39	4.58257569495584	1.74	0.875	2.91526732520904	5.72660098522168	22	19920	8.39771258782213	0.602640941434045	0.0948462700404391	2.02967055880994	6.19515563729277	113.915240039548	-1.80998383875246E-8	3.6281118180169E-9	-1.06093339356593E-7	2.02019575576444
520	2-41	3.67423461417477	1.98895027624309	1	2.63559174602793	4.9816091954023	25	22608	7.1375396124155	0.591865079365079	0.126233286759129	1.60703006897203	5.19479763666001	48.9484392216683	2.62271260972959E-9	1.64365292595972E-10	5.57274921502133E-8	1.13873384534922
521	4-28	2.91547594742265	1.86206896551724	0.833333333333333	2.53049305675748	4.2156862745098	13	5802	6.29570129370485	0.567724867724868	0.0860381180990753	1.06110544217687	1.88699404761905	24.8345647245926	-0.0000480500164882433	3.38545067271838E-6	0.00013715801749432	0.894152083613783
522	2-75	4.12310562561766	1.88832487309645	1	2.36044237630408	4.62150537634409	23	25451	6.1497485263101	0.631336405529954	0.128271300663632	2.41814842372134	7.11312594482237	93.1462956730202	6.59838278096803E-10	1.4247271608845E-10	-2.82249432777294E-8	0.64458342028038
523	4-43	4.41588043316392	1.72413793103448	0.857142857142857	2.74449845156016	5.68666666666667	18	22904	8.50895660075915	0.585047619047619	0.0777906848578334	2.23045857678343	4.7258561995097	72.2313953371474	5.68936400086191E-7	5.11884121340722E-9	-1.50647998993805E-6	2.29176283087068
524	2-75	4.12310562561766	1.88832487309645	1	2.36044237630408	4.62150537634409	23	25451	6.1497485263101	0.631336405529954	0.128271300663632	2.41814842372134	7.11312594482237	93.1462956730202	6.59838278096803E-10	1.4247271608845E-10	-2.82249432777294E-8	0.64458342028038
525	4-44	5.04975246918104	1.80582524271845	1	2.81745982788599	6.01075268817204	19	27711	13.460918961086	0.5536866359447	0.0873658194802444	2.05930212378313	6.37905773229096	115.582049536238	1.01114309382059E-8	3.71254762474953E-10	-2.87082225621667E-8	1.59010950474675
526	2-14	1.4142135623731	1.875	0.666666666666667	1.52192809488736	2.31111111111111	9	1151	2.16775702663367	0.598333333333333	0.0800711456059504	1.76689814814815	3.23935185185185	14.1067176305319	-0.0072529842004442	0.000594936640716126	0.0195548534932805	0.796578428466209
527	2-1	3.24037034920393	1.98675496688742	1	2.8546939516467	5.35666666666667	20	20168	6.51995076891698	0.595952380952381	0.0914899088298254	4.79586149428907	5.55708963214916	48.8018716808834	1.42779427254727E-7	4.75756273037013E-9	-1.46689480806017E-6	0.552821490277417
528	2-59	4.84767985741633	1.74647887323944	1	2.53421082623675	4.88387096774194	22	27911	7.49916146756205	0.610291858678955	0.122644514335867	3.17142347359564	6.54084892290249	125.454746924877	2.58003540277286E-9	2.37148318314058E-10	-2.82842654427204E-8	1.73200039559987
529	4-33	3	1.98675496688742	0.8	2.26282469236151	3.97666666666667	20	13310	5.3503460336842	0.605809523809524	0.137091732331932	1.64425547996977	5.81298327664399	47.0332829531733	-6.94771043542349E-8	7.9498069715062E-9	-1.47497422983748E-6	0.794525485545934
530	2-78	3.08220700148449	1.82781456953642	0.833333333333333	2.49620584809655	4.20158102766798	19	11668	6.05987875325186	0.589009661835749	0.11924489064494	1.62436428572296	5.83819908982111	58.4726639221905	-9.5446167306829E-7	1.11058399453115E-7	-5.45408196138301E-6	1.26532248391636
531	4-54	4.12310562561766	1.78571428571429	0.857142857142857	2.6986885704511	4.68666666666667	19	8804	7.00329953781139	0.597015873015873	0.104390453281865	1.47992122543462	6.00576881450213	56.8896829040124	-2.39618016599597E-7	1.03831869237059E-7	-1.46743810157957E-6	1.52865997091879
532	4-47	4.12310562561766	1.65	1	2.46060577995379	4.58874458874459	12	9181	9.15908062106483	0.558387445887446	0.100778411037234	1.99021116780045	4.98176540060469	80.1653354157603	7.14359168097838E-6	3.1170843759194E-7	0.0000104763804283588	1.88199843455761
533	2-56	5	1.69090909090909	1	2.84503250441093	5.75698924731183	21	40416	8.2815724717768	0.610151049667179	0.103466285621719	3.41183981448287	6.15296053865634	151.771652028448	-5.21642621252057E-9	1.86166443511498E-10	-2.8517542239966E-8	1.9003370628541
534	2-90	4.18330013267038	1.92	1	2.05965145885948	4.23015873015873	21	18737	5.04331598075553	0.636734693877551	0.12458890023175	2.36663029100529	6.54642148526077	76.379025196622	-4.79849299055728E-9	1.12063486943312E-9	2.04053730766849E-7	0.647918194645582
535	4-45	4.06201920231798	1.74683544303797	0.857142857142857	2.69859811035975	5.69169960474308	18	18922	7.65504369274937	0.583747412008282	0.0773271993812867	2.12717153974639	4.62136912265024	55.8372375901831	2.09900013018721E-6	2.25464258130661E-8	-5.55131319084431E-6	2.27581105810992
536	2-1	3.24037034920393	1.98675496688742	1	2.8546939516467	5.35666666666667	20	20168	6.51995076891698	0.595952380952381	0.0914899088298254	4.79586149428907	5.55708963214916	48.8018716808834	1.42779427254727E-7	4.75756273037013E-9	-1.46689480806017E-6	0.552821490277417
537	4-39	2.12132034355964	1.71428571428571	0.75	1.95914791702724	3	9	1689	4.20983677183122	0.542460317460317	0.0921314071031283	0.857361111111111	1.6587037037037	12.6740417002577	0.00418410832512979	0.000189892234826789	0.00593204781422596	1.2987468750601
538	2-26	4.58257569495584	2.0093023255814	1	2.87145087965887	5.67619047619048	26	41439	7.78277832183683	0.613910934744268	0.111464181053089	2.41451435088881	7.04845529090118	98.2783924772479	1.20608194378607E-11	3.03132158489221E-12	1.02503893170837E-9	0.539164153728252
