No.	NAME	Eta_betaS_A	Eta_betaP_A	Eta_beta	Eta_F_A	Eta_FL_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_5	Eta_D_epsiA	Eta_D_epsiB	Eta_psi1	Eta_D_beta
425	2-39	0.612068965517241	0.206896551724138	23.75	0.630117360572214	0.125395981470806	0.244498777506112	0.286063569682152	0.0733496332518337	0	0.0298850573599339	0.798924731182795	0.0945843981988559	0	0.564137931034483	-11.75
426	4-58	0.6640625	0.640625	41.75	1.08666613333634	0.252269983318863	0.102620087336245	0.445414847161572	0	0	0.022916667163372	0.742592592592592	0.130694954440365	0.0670877192982463	0.597911227154047	-0.75
427	4-15	0.520833333333333	0.5	12.25	0.531533365641299	0.183047371766315	0.322033898305085	0.169491525423729	0.0847457627118644	0	0.00833333376795053	0.646666666666667	0.04	0.0288888888888889	0.670454545454545	-0.25
428	2-16	0.613636363636364	0.318181818181818	20.5	0.606111601706761	0.155864501863234	0.157728706624606	0.28391167192429	0.0946372239747634	0	0.0196969695389271	0.712820512820513	0.0769444444444444	0.0319444444444444	0.609615384615385	-6.5
429	2-65	0.65625	0.203125	27.5	0.830400673162729	0.1488259686287	0.240274599542334	0.377574370709382	0.102974828375286	0	0.0447916649281979	0.837037037037037	0.171485345255837	0.0195039932744852	0.503456221198157	-14.5
430	3-24	0.646551724137931	0.448275862068966	31.75	0.813711448084128	0.201418903700054	0.164319248826291	0.373239436619718	0	0	0.0103448275476694	0.786666666666666	0.104247750575435	0.0358634242200937	0.609442060085837	-5.75
431	4-30	0.652173913043478	0.152173913043478	18.5	0.570041466150225	0.114442292233999	0.22360248447205	0.372670807453416	0.139751552795031	0	0.0333333350718021	0.752380952380952	0.118683873968143	0.0211375330273953	0.54855195911414	-11.5
432	4-33	0.69	0.34	25.75	0.757258354019693	0.187786480464306	0.148997134670487	0.421203438395416	0.0429799426934097	0	0.0346666648983955	0.795238095238095	0.12807960199005	0.0297142857142857	0.544461778471139	-8.75
433	2-99	0.625	0.145833333333333	18.5	0.633933021061445	0.116341771564939	0.27710843373494	0.36144578313253	0.135542168674699	0	0.0388888902962208	0.761111111111111	0.13462061747776	0.0213066358618919	0.526148969889065	-11.5
434	4-35	0.565217391304348	0.130434782608696	16	0.429107834218814	0.0994018528071841	0.220183486238532	0.36697247706422	0	0	0.0260869562625885	0.710344827586207	0.0714584969887405	0.0136899626114467	0.579787234042553	-10
435	2-41	0.65	0.666666666666667	39.5	1.05116479307175	0.258063783652537	0.127610208816705	0.341067285382831	0.0348027842227378	0	0.0211111102253199	0.760416666666666	0.116753774680604	0.058465608465609	0.605337078651686	0.5
436	3-38	0.671052631578947	0.473684210526316	21.75	0.813329348168925	0.221568220681468	0.119850187265918	0.280898876404494	0.0936329588014981	0	0.0315789468586445	0.85	0.202318059299191	0.0505923344947735	0.5	-3.75
437	2-41	0.65	0.666666666666667	39.5	1.05116479307175	0.258063783652537	0.127610208816705	0.341067285382831	0.0348027842227378	0	0.0211111102253199	0.760416666666666	0.116753774680604	0.058465608465609	0.605337078651686	0.5
438	4-43	0.7	0.36	26.5	0.875191131293683	0.216806425117774	0.253012048192771	0.397590361445783	0	0	0.0573333315551281	0.823655913978494	0.208403769552123	0.0140975539151831	0.466292134831461	-8.5
439	3-29	0.645833333333333	0.145833333333333	19	0.585664707975471	0.113375489378404	0.208955223880597	0.26865671641791	0.17910447761194	0	0.0347222238779068	0.797530864197531	0.129861111111111	0.0215277777777777	0.541195476575121	-12
440	2-99	0.625	0.145833333333333	18.5	0.633933021061445	0.116341771564939	0.27710843373494	0.36144578313253	0.135542168674699	0	0.0388888902962208	0.761111111111111	0.13462061747776	0.0213066358618919	0.526148969889065	-11.5
441	2-54	0.625	0.192307692307692	21.25	0.748326569967442	0.131978185542432	0.28169014084507	0.380281690140845	0.126760563380282	0	0.0448717959225178	0.84367816091954	0.179900793650793	0.0252670940170939	0.502121640735502	-11.25
442	2-84	0.6484375	0.203125	27.25	0.75442223107115	0.139522713364745	0.214932126696833	0.339366515837104	0.101809954751131	0	0.039583332836628	0.83047619047619	0.149254449254449	0.0175945668482983	0.523076923076923	-14.25
443	2-19	0.614583333333333	0.541666666666667	27.75	0.818051994027001	0.223026487966021	0.116279069767442	0.305232558139535	0	0	0.0222222227603197	0.758974358974359	0.102360944377751	0.0412775279603366	0.599303135888502	-1.75
444	3-34	0.6625	0.45	22.25	0.808348175323997	0.212520260173258	0.166666666666667	0.319148936170213	0.0886524822695035	0	0.0299999993294477	0.843478260869565	0.18609022556391	0.0448564593301435	0.508108108108108	-4.25
445	2-73	0.597826086956522	0.391304347826087	22.75	0.65551323725212	0.158747562168633	0.188449848024316	0.319148936170213	0.0455927051671733	0	0.0231884066015482	0.780555555555555	0.103851609383524	0.0192462800723125	0.59493670886076	-4.75
446	4-44	0.620967741935484	0.338709677419355	29.75	0.842765452840986	0.190512909474075	0.167053364269142	0.271461716937355	0	0	0.0365591384470463	0.798095238095238	0.123935268711388	0.0213862195869967	0.537406483790524	-8.75
447	4-39	0.604166666666667	0.583333333333333	14.25	0.710591658756668	0.270038332104801	0.251497005988024	0.269461077844311	0	0	0.0361111126840115	0.748888888888889	0.125641025641026	0.0485576923076922	0.538709677419355	-0.25
448	4-18	0.553571428571429	0.857142857142857	19.75	0.78194036477622	0.294898211994189	0.0579710144927536	0.217391304347826	0	0	0.00714285718277097	0.652941176470588	0.0742857142857142	0.0642857142857141	0.676470588235294	4.25
449	3-38	0.671052631578947	0.473684210526316	21.75	0.813329348168925	0.221568220681468	0.119850187265918	0.280898876404494	0.0936329588014981	0	0.0315789468586445	0.85	0.202318059299191	0.0505923344947735	0.5	-3.75
450	4-30	0.652173913043478	0.152173913043478	18.5	0.570041466150225	0.114442292233999	0.22360248447205	0.372670807453416	0.139751552795031	0	0.0333333350718021	0.752380952380952	0.118683873968143	0.0211375330273953	0.54855195911414	-11.5
451	2-96	0.675	0.475	23	0.872560225151895	0.224090904828147	0.151624548736462	0.324909747292419	0.0902527075812274	0	0.0383333340287209	0.876811594202898	0.236190476190476	0.0554703832752612	0.47923875432526	-4
452	4-3	0.595238095238095	0.333333333333333	19.5	0.551892942087671	0.142777978244357	0.169381107491857	0.293159609120521	0.0977198697068404	0	0.0126984128728509	0.682666666666666	0.0561776782381484	0.0296067053513861	0.644957983193278	-5.5
453	3-39	0.675	0.45	22.5	0.812385335543189	0.222024888974768	0.124113475177305	0.265957446808511	0.0886524822695035	0	0.0299999993294477	0.868181818181818	0.18609022556391	0.0448564593301435	0.508108108108108	-4.5
454	2-7	0.638888888888889	0.481481481481481	30.25	0.800572024193826	0.202911962356262	0.131313131313131	0.371212121212121	0	0	0.0111111113801599	0.76	0.116377358490566	0.041329739442947	0.602739726027397	-4.25
455	2-30	0.645833333333333	0.479166666666667	27	0.778297897005213	0.21186671103085	0.116279069767442	0.383720930232558	0	0	0.0222222227603197	0.758974358974359	0.0980828695114408	0.0412775279603366	0.599303135888502	-4
456	2-54	0.625	0.192307692307692	21.25	0.748326569967442	0.131978185542432	0.28169014084507	0.380281690140845	0.126760563380282	0	0.0448717959225178	0.84367816091954	0.179900793650793	0.0252670940170939	0.502121640735502	-11.25
457	Ciprofloxacin	0.6875	0.479166666666667	28	0.907856503438045	0.226607415522594	0.11703511053316	0.436931079323797	0	0	0.0422619059681892	0.846703296703296	0.190743066457352	0.0541496598639455	0.513008672448299	-5
458	4-55	0.5625	0.15	14.25	0.272693397628735	0.0698344903686267	0.242424242424242	0.252525252525253	0.101010101010101	0	0.00499999988824129	0.665217391304348	0.0186813186813187	0.0115384615384616	0.6875	-8.25
459	2-24	0.696969696969697	0.136363636363636	27.5	0.616206218149581	0.10966923547205	0.119825708061002	0.359477124183007	0.130718954248366	0	0.036363635212183	0.802702702702702	0.126524064171123	0	0.536842105263158	-18.5
460	2-12	0.645833333333333	0.479166666666667	27	0.769605027571411	0.210449556587953	0.121387283236994	0.38150289017341	0	0	0.0194444451481104	0.728395061728395	0.0858787878787877	0.0385555555555555	0.614564831261102	-4
461	2-1	0.65	0.6	31.25	0.943845603094274	0.243308752483913	0.0896358543417367	0.294117647058824	0.0700280112044818	0	0.0240000002086163	0.817857142857142	0.177294685990338	0.0678362573099415	0.540909090909091	-1.25
462	4-33	0.69	0.34	25.75	0.757258354019693	0.187786480464306	0.148997134670487	0.421203438395416	0.0429799426934097	0	0.0346666648983955	0.795238095238095	0.12807960199005	0.0297142857142857	0.544461778471139	-8.75
463	4-54	0.58	0.18	19	0.428366994780484	0.0975556253096539	0.225274725274725	0.247252747252747	0.0824175824175824	0	0.0146666662767529	0.698850574712643	0.045714069362411	0.0113066145324209	0.636363636363637	-10
464	2-8	0.675	0.475	23	0.853755945338002	0.221613743380044	0.157706093189964	0.32258064516129	0.0896057347670251	0	0.0350000001490116	0.816	0.205791505791506	0.0486486486486486	0.492063492063492	-4
465	4-45	0.706521739130435	0.391304347826087	25.25	0.841638267900631	0.223474057341057	0.241042345276873	0.381107491856677	0	0	0.0550724640488625	0.823809523809524	0.203771838482008	0.0151593453919034	0.474497681607419	-7.25
466	2-46	0.613636363636364	0.409090909090909	22.5	0.72657531104073	0.174096329901343	0.17741935483871	0.338709677419355	0.0967741935483871	0	0.030303031206131	0.815942028985507	0.140278351936062	0.036948624805397	0.55956678700361	-4.5
467	2-7	0.638888888888889	0.481481481481481	30.25	0.800572024193826	0.202911962356262	0.131313131313131	0.371212121212121	0	0	0.0111111113801599	0.76	0.116377358490566	0.041329739442947	0.602739726027397	-4.25
468	3-39	0.675	0.45	22.5	0.812385335543189	0.222024888974768	0.124113475177305	0.265957446808511	0.0886524822695035	0	0.0299999993294477	0.868181818181818	0.18609022556391	0.0448564593301435	0.508108108108108	-4.5
469	2-90	0.660714285714286	0.178571428571429	23.5	0.64438602146343	0.119710251842388	0.178571428571429	0.38265306122449	0.114795918367347	0	0.0333333350718021	0.797849462365591	0.129254709254709	0.019024139702106	0.548251748251748	-13.5
470	2-25	0.613636363636364	0.340909090909091	21	0.588462574088292	0.152893512225929	0.157728706624606	0.28391167192429	0.0946372239747634	0	0.0196969695389271	0.729333333333333	0.0769444444444444	0.0248456790123456	0.609615384615385	-6
471	4-45	0.706521739130435	0.391304347826087	25.25	0.841638267900631	0.223474057341057	0.241042345276873	0.381107491856677	0	0	0.0550724640488625	0.823809523809524	0.203771838482008	0.0151593453919034	0.474497681607419	-7.25
472	2-82	0.691666666666667	0.2	26.75	0.718050324378439	0.129963518139596	0.157766990291262	0.364077669902913	0.145631067961165	0	0.0422222204506397	0.855208333333333	0.169184149184149	0	0.51307596513076	-14.75
473	Ampcillin	0.645833333333333	0.4375	26	0.833257402400962	0.199835018560429	0.240469208211144	0.387096774193548	0.0439882697947214	0	0.0263888891786337	0.823456790123457	0.193224354418384	0.042063492063492	0.5328125	-5
474	Ciprofloxacin	0.6875	0.479166666666667	28	0.907856503438045	0.226607415522594	0.11703511053316	0.436931079323797	0	0	0.0422619059681892	0.846703296703296	0.190743066457352	0.0541496598639455	0.513008672448299	-5
475	4-9	0.608695652173913	0.369565217391304	22.5	0.654342512428797	0.165025369886604	0.201807228915663	0.316265060240964	0.0903614457831325	0	0.01884057931602	0.728205128205128	0.0811791383219952	0.0318892469268408	0.613678373382625	-5.5
476	2-77	0.597826086956522	0.304347826086957	20.75	0.563716628826583	0.137796539178217	0.188449848024316	0.319148936170213	0.0455927051671733	0	0.0231884066015482	0.761333333333333	0.0938356881214023	0.0177640867667822	0.59493670886076	-6.75
477	2-96	0.675	0.475	23	0.872560225151895	0.224090904828147	0.151624548736462	0.324909747292419	0.0902527075812274	0	0.0383333340287209	0.876811594202898	0.236190476190476	0.0554703832752612	0.47923875432526	-4
478	2-68	0.675	0.166666666666667	25.25	0.696964106745245	0.133562568214213	0.167865707434053	0.352517985611511	0.107913669064748	0	0.0366666652262211	0.83125	0.138135593220339	0.0182943233790693	0.534615384615385	-15.25
479	2-99	0.625	0.145833333333333	18.5	0.633933021061445	0.116341771564939	0.27710843373494	0.36144578313253	0.135542168674699	0	0.0388888902962208	0.761111111111111	0.13462061747776	0.0213066358618919	0.526148969889065	-11.5
480	Tetracycline	0.640625	0.4375	34.5	1.17309256598358	0.212508662096299	0.315668202764977	0.476958525345622	0.0691244239631336	0	0.0479166656732559	0.819298245614035	0.213333333333333	0.0551981351981355	0.493181818181819	-6.5
481	2-64	0.651785714285714	0.285714285714286	26.25	0.772620513997257	0.15038045122233	0.210796915167095	0.347043701799486	0.115681233933162	0	0.036904763430357	0.810752688172043	0.157118758434548	0.0217490842490844	0.535075653370014	-10.25
482	3-38	0.671052631578947	0.473684210526316	21.75	0.813329348168925	0.221568220681468	0.119850187265918	0.280898876404494	0.0936329588014981	0	0.0315789468586445	0.85	0.202318059299191	0.0505923344947735	0.5	-3.75
483	Ciprofloxacin	0.6875	0.479166666666667	28	0.907856503438045	0.226607415522594	0.11703511053316	0.436931079323797	0	0	0.0422619059681892	0.846703296703296	0.190743066457352	0.0541496598639455	0.513008672448299	-5
484	2-72	0.651785714285714	0.178571428571429	23.25	0.717501113734449	0.132548878163833	0.20671834625323	0.271317829457364	0.155038759689922	0	0.0392857156693935	0.80625	0.147177033492823	0.0199691833590141	0.524390243902439	-13.25
485	2-100	0.634615384615385	0.5	29.5	1.01771496471932	0.238274404003083	0.248618784530387	0.290055248618785	0.074585635359116	0	0.0358974374830723	0.841975308641975	0.156173702357655	0.0587487453997994	0.537890044576523	-3.5
486	2-54	0.625	0.192307692307692	21.25	0.748326569967442	0.131978185542432	0.28169014084507	0.380281690140845	0.126760563380282	0	0.0448717959225178	0.84367816091954	0.179900793650793	0.0252670940170939	0.502121640735502	-11.25
487	2-39	0.612068965517241	0.206896551724138	23.75	0.630117360572214	0.125395981470806	0.244498777506112	0.286063569682152	0.0733496332518337	0	0.0298850573599339	0.798924731182795	0.0945843981988559	0	0.564137931034483	-11.75
488	2-59	0.620967741935484	0.161290322580645	24.25	0.732993628413936	0.125276486535065	0.234192037470726	0.31615925058548	0.105386416861827	0	0.0408602133393288	0.804629629629629	0.14417374184816	0.0172155097528234	0.518203883495146	-14.25
489	4-14	0.617647058823529	0.352941176470588	16.5	0.509391864990766	0.179185912613654	0.24907063197026	0.267657992565056	0	0.0274509806185961	0	0.721666666666666	0.0891524177238462	0.0318038969201759	0.66256157635468	-4.5
490	Tetracycline	0.640625	0.4375	34.5	1.17309256598358	0.212508662096299	0.315668202764977	0.476958525345622	0.0691244239631336	0	0.0479166656732559	0.819298245614035	0.213333333333333	0.0551981351981355	0.493181818181819	-6.5
491	Ampcillin	0.645833333333333	0.4375	26	0.833257402400962	0.199835018560429	0.240469208211144	0.387096774193548	0.0439882697947214	0	0.0263888891786337	0.823456790123457	0.193224354418384	0.042063492063492	0.5328125	-5
492	2-71	0.651785714285714	0.178571428571429	23.25	0.70189529611723	0.132784588478941	0.20671834625323	0.348837209302326	0.116279069767442	0	0.0392857156693935	0.80625	0.147177033492823	0.0199691833590141	0.524390243902439	-13.25
493	2-26	0.666666666666667	0.263888888888889	33.5	0.75362588995333	0.148098881265868	0.109126984126984	0.327380952380952	0.0892857142857143	0	0.0333333350718021	0.795	0.128873239436619	0.0217303822937628	0.549019607843138	-14.5
494	2-2	0.6625	0.45	22.25	0.744879705764772	0.200557813831301	0.234527687296417	0.293159609120521	0.0814332247557003	0.0116666667163372	0	0.846376811594203	0.216190476190476	0.0525435540069685	0.55116696588869	-4.25
495	2-54	0.625	0.192307692307692	21.25	0.748326569967442	0.131978185542432	0.28169014084507	0.380281690140845	0.126760563380282	0	0.0448717959225178	0.84367816091954	0.179900793650793	0.0252670940170939	0.502121640735502	-11.25
496	2-75	0.661290322580645	0.161290322580645	25.5	0.681793461343022	0.122267878418562	0.185185185185185	0.375	0.104166666666667	0	0.0354838706552982	0.811764705882353	0.131247570928877	0.017008797653959	0.53932584269663	-15.5
497	2-97	0.666666666666667	0.633333333333333	39	1.12358310024831	0.249702659297682	0.150943396226415	0.283018867924528	0.117924528301887	0	0.028888888657093	0.872549019607843	0.24647619047619	0.0753548387096779	0.496487119437939	-1
498	4-14	0.617647058823529	0.352941176470588	16.5	0.509391864990766	0.179185912613654	0.24907063197026	0.267657992565056	0	0.0274509806185961	0	0.721666666666666	0.0891524177238462	0.0318038969201759	0.66256157635468	-4.5
499	2-17	0.616071428571429	0.5	31.25	0.834947169291727	0.198765631860749	0.149253731343284	0.335820895522388	0.0746268656716418	0	0.0214285720139742	0.721212121212121	0.100845864661654	0.0496428571428575	0.600896860986547	-3.25
500	2-39	0.612068965517241	0.206896551724138	23.75	0.630117360572214	0.125395981470806	0.244498777506112	0.286063569682152	0.0733496332518337	0	0.0298850573599339	0.798924731182795	0.0945843981988559	0	0.564137931034483	-11.75
