No.	NAME	SsCH3	SssCH2	SdssC	SaasC	SssssC	SsNH2	SdsN	SsssNH+	SssssN+	SaaNH	SdO	SssS	SaaS	NssCH2	NsssCH	NdssC	NssNH	NsNH3+	NssNH2+	NssssN+	NssO	minssCH2	minsssCH	mindssC	minaasC	minaaaC	minsssN	minaasN	MaxsCH3	MaxdCH2	MaxssCH2	MaxdsCH	MaxaaCH	MaxsssCH	MaxdssC	MaxssssC	MaxsOH	MaxdO	MaxssO
749	4-15	6.68512613378685	0.879387755102041	0	2.69694444444445	0.26359126984127	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.879387755102041	0	0	1.30833333333333	0	0	0	2.22837537792895	0	0.879387755102041	0	2.1949537037037	0	0	0.26359126984127	0	0	0
750	2-13	0	1.47490740740741	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	2	0	0	2	0.737453703703704	0.224537037037037	0	0	0	0	0	0	0	0.737453703703704	0	0	0.316435185185185	0	0	0	0	5.45138888888889
751	3-53	5.83261408730159	3.58631094104308	0.399689625850341	3.88724726001512	-0.270469576719576	0	0	0	0	0	24.5019593253968	0	0	4	2	2	1	0	0	0	0	0.618287037037037	-0.00252314814814847	0.000790343915344049	1.23710837112623	0	0	0	2.12596655328798	0	1.06426398337113	0	2.21033966364323	0.415532407407407	0.398899281934997	-0.0930555555555554	0	12.6695658541194	0
752	2-18	3.79024459958529	3.99282513428798	0.206958748005375	2.00672384295265	0	0	0	0	0	0	12.7454657186949	1.4717875776854	0	4	4	1	0	0	1	0	1	0.84529580813807	0.128682917611489	0.206958748005375	0.819124689093575	0.946027276778991	2.09134519085412	0	2.11098593020407	4.06459052482151	1.06047863300253	2.10312348299181	2.0740448633157	0.575544007726547	0.206958748005375	0	0	12.7454657186949	5.43117164586584
753	Chloramphenicol	0	-0.551198428445452	-0.756162026539011	0.16922162383472	0	0	0	0	0	0	32.3233847693245	0	0	1	3	1	1	0	0	0	0	-0.551198428445452	-1.32582335587025	-0.756162026539011	-0.132301429831192	0	0	0	0	0	-0.551198428445452	0	1.32985166288738	-1.02411470143613	-0.756162026539011	0	10.0097023809524	11.3047863651633	0
754	2-65	2.79505385650204	1.22110346240961	-0.280153336797682	0	-3.11110910336357	0	0	0	0	0	38.7435457435448	0	0	5	6	5	1	0	0	0	2	-0.643274373792726	-1.25735496976568	-0.782524001112792	0	0	0	0	1.63067531179138	4.09245165311814	0.620187783446712	1.78865953325775	0	-0.085830367640884	0.906635671243807	-0.700117276077097	11.2137402229538	13.7667956349206	5.44244859383275
755	2-52	1.97094718442933	2.62336592970522	-0.200269274376416	3.10548800075586	-1.30802484882842	0	0	0	0	0	11.9426459750567	0	0	4	2	2	0	0	0	0	0	0.510185185185185	-0.620578703703704	-1.00740740740741	0.931898148148149	0	0	0	1.97094718442933	4.03949263038549	0.82912037037037	0	2.05867677626606	0.203541666666666	0.80713813303099	-0.433171296296296	10.7670526266062	11.9426459750567	0
756	2-53	1.36579628320238	2.69278855921018	-0.495437119358371	2.27804511491757	-3.73061204717503	0	0	0	0	0	26.5137865000582	0	0	7	5	4	1	0	0	0	2	0.173692386544812	-1.62942217568504	-1.5046833166117	0.65422601598738	0	0	0	1.36579628320238	4.11597417465414	0.546401524448755	1.53947494911319	1.90184181376484	-0.206055830326213	0.677936059384472	-0.746125720936778	11.309838003064	13.9729428592425	5.42877196881946
757	3-42	0	1.91465616339128	0	1.18066704459562	0	0	0	0	0	0	0	0	0	3	4	0	0	1	0	0	3	0.614341458805745	0.0481075207860922	0	1.18066704459562	0	0	0	0	0	0.68108166414714	0	2.06247740299824	0.241041929117326	0	0	0	0	5.87347222222222
758	3-42	0	1.91465616339128	0	1.18066704459562	0	0	0	0	0	0	0	0	0	3	4	0	0	1	0	0	3	0.614341458805745	0.0481075207860922	0	1.18066704459562	0	0	0	0	0	0.68108166414714	0	2.06247740299824	0.241041929117326	0	0	0	0	5.87347222222222
759	2-20	1.95091503445651	0.777238157315268	0	0.941588658739182	0	0	0	0	0	0	24.5652547871	0	0	2	4	0	0	0	1	0	3	0.231578719450743	-0.589262211829177	0	0.130324966406316	0	0	0	1.95091503445651	0	0.545659437864524	0	1.66501837154615	0.19350438609277	0	0	0	12.28262739355	5.64068693835559
760	2-4	4.78861205593348	6.49312311035525	0	4.81462065381708	0.967739040060469	0	0	0	0	0	0	0	0	5	3	0	0	2	0	0	0	1.05273148148148	0.635341080876795	0	1.49457435752079	0	0	0	2.49169548374906	0	1.38208333333333	0	2.40623535525321	0.781458333333333	0	0.485979780801209	0	0	0
761	4-52	3.76858491853532	3.25349867724868	0.380355436927858	2.79159486016629	-0.338912037037037	6.01985032438902	0	1.46597618522718	0	0	12.2137166162761	0	0	4	2	2	0	0	0	0	1	0.472648573318216	0.19588529856387	0.0381119562022343	0.214261148904006	0	0	0	2.20348592214664	0	1.00915367535903	1.93064814814815	2.05348639455782	0.386430461073318	0.342243480725624	-0.338912037037037	10.8114833711262	12.2137166162761	5.32013644809776
762	2-85	1.71191680839002	2.24948519511493	-0.288752939447382	0	-3.5803158856135	0	0	0	0	0	25.5248550214967	0	0	5	4	3	1	0	0	0	2	0.0661343773620551	-1.01003529961367	-0.60537745653817	0	0	0	0	1.71191680839002	4.12898959120685	0.648512534643487	1.82302602985639	0	-0.0844867514907206	0.76221012324683	-0.515566539115646	11.1630790869684	12.9582830732729	6.04092639833711
763	2-24	1.7783610708976	8.02624650940623	-0.142799789796543	0	-2.66619930765516	0	0	0	0	0	40.8313800027651	0	0	9	8	3	1	0	1	0	2	0.40193074452003	-0.978273397194302	-0.405465422407612	0	0	0	0	1.7783610708976	0	1.22708930029006	0	0	0.648955469042274	0.302598497732427	-0.370271518329554	11.1990660837529	13.9471168220375	6.46319006151843
764	2-90	1.76290910808768	4.51845668514319	1.46507629440665	0	-2.45516569822373	0	0	0	0	0	26.4015689169186	0	0	6	6	4	1	0	0	0	1	0.519824263038549	-0.93979969765684	-0.409625850340136	0	0	0	0	1.76290910808768	4.16124480347695	0.988994144725792	1.92089332955404	0	0.214867252456538	1.09383975812547	-0.423564814814815	11.1677399848828	13.5464214852608	5.4921095127866
765	3-7	1.41096643945583	0.369326214760468	-0.18546076447569	0.84587672982771	0	0	0	0	0	0	35.8157801157207	0	0	2	4	1	1	0	0	0	3	0.0983889991181659	-0.729254653250189	-0.18546076447569	0.069961026077098	0	0	0	1.41096643945583	0	0.270937215642302	0	1.62805097026057	-0.290291910203527	-0.18546076447569	0	0	12.3289301198875	5.56721471613337
766	4-14	2.25499137849584	3.72442958973713	0	2.41635870706307	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	1	0.844640705047451	0.306666666666666	0	1.11803293230873	0	2.46151915627362	0	2.25499137849584	0	1.01757408982111	0	2.1514845521542	0.458403250188965	0	0	0	0	5.38277572805982
767	2-53	1.36579628320238	2.69278855921018	-0.495437119358371	2.27804511491757	-3.73061204717503	0	0	0	0	0	26.5137865000582	0	0	7	5	4	1	0	0	0	2	0.173692386544812	-1.62942217568504	-1.5046833166117	0.65422601598738	0	0	0	1.36579628320238	4.11597417465414	0.546401524448755	1.53947494911319	1.90184181376484	-0.206055830326213	0.677936059384472	-0.746125720936778	11.309838003064	13.9729428592425	5.42877196881946
768	2-23	2.15541438334593	3.99390376984127	0.259590419501134	4.08262188208617	-0.570007676681783	0	0	0	0	0	12.7782642825649	0	0	7	2	1	0	0	1	0	0	-0.0115568310657594	0.230115740740741	0.259590419501134	1.29112244897959	0	0	0	2.15541438334593	0	0.992280092592593	0	2.2324182728647	0.419877645502645	0.259590419501134	-0.0677777777777775	9.91809830876795	12.7782642825649	0
769	4-60	4.00769358360628	5.17194578294281	0	4.56373252078609	0.00606481481481458	0	0	1.58963453745696	0	0	0	0	0	6	3	0	0	1	0	0	2	0.244736788233813	0.0972222222222219	0	0.839396730914588	0	0	0	2.29795634920635	0	1.15530257936508	0	2.22421721466364	0.555921201814059	0	0.00606481481481458	9.70423122952885	0	6.41236961451247
770	2-79	1.74454628320238	3.57427649697788	1.23923668071721	2.44162327099947	-2.68677524161948	0	0	0	0	0	27.119312293709	0	0	7	5	4	1	0	0	0	3	0.211549529401955	-0.9974777312406	-0.447646279574664	0.704172597183961	0	0	0	1.74454628320238	4.19622108823439	0.728090866852383	1.90253050466875	1.95854521137733	0.0513515770811941	1.04751939271781	-0.516959054270111	11.3530478796073	14.028746430671	5.55214106587187
771	2-59	1.35106023580997	3.18126916356151	-0.498562151482876	0	-3.66473297933728	0	0	0	0	0	25.8831677210025	0	0	8	5	4	1	0	0	0	0	0.0143984627635874	-1.61483310892717	-1.50475680692898	0	0	0	0	1.35106023580997	4.06643856559306	0.577867601515915	1.52473890172077	0	-0.188850177416646	0.67755388112035	-0.720103969828672	11.148560468762	13.5408489229025	0
772	2-61	1.59305366591081	1.73346489984883	-1.12056783824641	0	-4.15264762849584	0	0	0	0	0	24.9480507920761	0	0	4	4	3	0	0	0	0	1	0.30353410808768	-1.09489229024943	-1.23347222222222	0	0	0	0	1.59305366591081	4.00345553036029	0.555154006046863	1.70416288737717	0	-0.220416666666668	0.660350056689343	-0.746087962962963	10.913189090451	12.6669410981985	5.84554941421013
773	4-35	4.35489341104042	4.16707633581659	1.26938137342989	0	0	0	0	0	0	0	0	0	0	6	7	1	0	1	0	0	0	0.429971209162678	-0.47060857058873	1.26938137342989	0	0	0	0	2.20107290176554	0	0.886126936885866	2.2928547003308	0	0.429024838125043	1.26938137342989	0	10.5594279206811	0	0
774	3-34	1.89624943605643	0.686723541459743	0	1.14162923708153	0	0	0	0	0	0	24.4411602418745	0	0	2	4	0	0	1	0	0	3	0.214726867598892	-0.599024943310658	0	0.148815192743764	0	0	0	1.89624943605643	0	0.471996673860851	0	1.73835170487948	0.0237768072742817	0	0	0	12.2205801209373	5.52568693835559
775	Chloramphenicol	0	-0.551198428445452	-0.756162026539011	0.16922162383472	0	0	0	0	0	0	32.3233847693245	0	0	1	3	1	1	0	0	0	0	-0.551198428445452	-1.32582335587025	-0.756162026539011	-0.132301429831192	0	0	0	0	0	-0.551198428445452	0	1.32985166288738	-1.02411470143613	-0.756162026539011	0	10.0097023809524	11.3047863651633	0
776	4-28	3.93081382977893	3.67264660840869	0	2.15256241076678	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	2	0.833008473642492	0.272227891156462	0	0.893495895271689	0	2.44980040627362	0	2.24327262849584	0	1.00331483056185	0	2.1046095521542	0.432680461073318	0	0	0	0	5.38699404761905
777	4-50	2.23050228304296	12.6560484450352	0	0	0	0	0	0	0	0	24.2864493159296	0	0	13	4	0	0	1	0	0	3	0.0884823790627363	-0.50937893612972	0	0	0	0	0	2.23050228304296	0	1.34461246011719	0	0	0.0585894870556398	0	0	0	12.1432246579648	5.57568893386422
778	4-12	7.26576388888889	2.86592592592593	0	0	0.646435185185185	0	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	1.37962962962963	0.742384259259259	0	0	0	0	0	2.4387037037037	0	1.4862962962963	0	0	0.991851851851852	0	0.646435185185185	0	0	0
779	4-55	9.66633198958596	8.04402410346855	3.33254133597884	0	0.7866193074452	0	0	0	0	0	0	0	0	6	3	2	0	1	0	0	0	1.25417517006803	0.714669509007307	1.66333333333333	0	0	0	0	2.57552673847317	0	1.4123365457294	2.56287037037037	0	0.796412037037037	1.6692080026455	0.497859977324263	0	0	0
780	2-77	4.30788790207441	4.89977912152515	2.42395051859383	0	-0.135330805933484	0	0	0	0	0	11.8815098630259	0	0	6	4	3	1	0	0	0	0	0.564101290207441	-0.458113189720333	0.000210544209011454	0	0	0	0	2.21726812484253	0	0.997723450491308	1.99755857898715	0	0.401575963718821	1.22949344398253	-0.135330805933484	10.8058789210128	11.8815098630259	0
781	2-5	2.19539162887377	3.7763742441421	1.05010109599395	4.31067318594104	-0.471311885865457	0	0	0	0	0	0	0	0	4	2	1	0	1	0	0	0	0.866851851851852	0.305347222222222	1.05010109599395	1.36326577853364	0	0	0	2.19539162887377	4.1657208994709	1.08134259259259	0	2.28312122071051	0.573541666666666	1.05010109599395	0.137430555555556	10.7708319160998	0	0
782	2-41	5.92216191865227	2.57157005857899	1.1776705404384	4.62696490800432	-0.357030068972034	0	0	1.37278385904153	0	0	0	0	0	3	0	1	0	0	0	0	1	0.705702947845805	0	1.1776705404384	0.232596739313009	0.90548495632821	0	0	2.16183048836819	0	0.969854103678508	2.1796164021164	2.03474306080457	0	1.1776705404384	-0.357030068972034	11.19479763666	0	5.4617710328826
783	3-17	4.42265211640212	3.90505905139834	1.08084183673469	4.49928429705215	-0.387909108087679	0	0	0	0	0	0	0	0	4	2	1	0	0	1	0	0	0.890938681027967	0.481273148148148	1.08084183673469	1.4124324452003	0	0	0	2.23539162887377	4.21390684051398	1.1074537037037	0	2.32312122071051	0.609375	1.08084183673469	0.201666666666667	10.8802423469388	0	0
784	3-39	1.95303808946418	0.79445916792643	0	0.152824966406316	0	0	0	0	0	0	24.3732668808264	0	0	2	4	0	0	0	1	0	3	0.241802484882842	-0.573929516250945	0	0.152824966406316	0	0	0	1.95303808946418	0	0.552656683043588	0	1.75941691337029	0.201879041740153	0	0	0	12.1866334404132	5.62907171201814
785	4-37	3.28247220647518	1.87087041761149	0	2.78834467120181	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0.898296721466364	0	0	0.773437263794407	0	0	0	1.64467167422525	0	0.972573696145125	0	2.03425925925926	0	0	0	0	0	5.17779667422525
786	2-63	4.97288051142201	2.86054846464031	-0.814201285340301	0.675855539783643	-1.56371375677039	0	0	0	0	2.89945984168241	64.0416267748736	0	0	8	4	5	1	0	0	0	1	0.00999559082892398	-0.886959758765766	-0.573506481149533	0.675855539783643	0	0	0	1.91167714679803	0	0.766812284240377	0	1.56962422178175	0.113020145034693	0.160555661604925	-0.613758675200722	0	13.3358350408053	4.82207326618795
787	4-28	3.93081382977893	3.67264660840869	0	2.15256241076678	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	2	0.833008473642492	0.272227891156462	0	0.893495895271689	0	2.44980040627362	0	2.24327262849584	0	1.00331483056185	0	2.1046095521542	0.432680461073318	0	0	0	0	5.38699404761905
788	2-79	1.74454628320238	3.57427649697788	1.23923668071721	2.44162327099947	-2.68677524161948	0	0	0	0	0	27.119312293709	0	0	7	5	4	1	0	0	0	3	0.211549529401955	-0.9974777312406	-0.447646279574664	0.704172597183961	0	0	0	1.74454628320238	4.19622108823439	0.728090866852383	1.90253050466875	1.95854521137733	0.0513515770811941	1.04751939271781	-0.516959054270111	11.3530478796073	14.028746430671	5.55214106587187
789	2-24	1.7783610708976	8.02624650940623	-0.142799789796543	0	-2.66619930765516	0	0	0	0	0	40.8313800027651	0	0	9	8	3	1	0	1	0	2	0.40193074452003	-0.978273397194302	-0.405465422407612	0	0	0	0	1.7783610708976	0	1.22708930029006	0	0	0.648955469042274	0.302598497732427	-0.370271518329554	11.1990660837529	13.9471168220375	6.46319006151843
790	3-39	1.95303808946418	0.79445916792643	0	0.152824966406316	0	0	0	0	0	0	24.3732668808264	0	0	2	4	0	0	0	1	0	3	0.241802484882842	-0.573929516250945	0	0.152824966406316	0	0	0	1.95303808946418	0	0.552656683043588	0	1.75941691337029	0.201879041740153	0	0	0	12.1866334404132	5.62907171201814
791	2-49	1.60867866591081	1.94836687452759	-0.18787816515495	0	-3.00216139928193	0	0	0	0	0	24.7912213797556	0	0	4	5	4	0	0	0	0	1	0.335194633408919	-1.05959136432351	-1.21858796296296	0	0	0	0	1.60867866591081	4.00632936507937	0.647538737717309	1.76666288737717	0	-0.0520833333333341	0.897777777777778	-0.687592592592592	10.8918754724112	12.5389665611615	5.31703589537667
792	3-42	0	1.91465616339128	0	1.18066704459562	0	0	0	0	0	0	0	0	0	3	4	0	0	1	0	0	3	0.614341458805745	0.0481075207860922	0	1.18066704459562	0	0	0	0	0	0.68108166414714	0	2.06247740299824	0.241041929117326	0	0	0	0	5.87347222222222
793	2-41	5.92216191865227	2.57157005857899	1.1776705404384	4.62696490800432	-0.357030068972034	0	0	1.37278385904153	0	0	0	0	0	3	0	1	0	0	0	0	1	0.705702947845805	0	1.1776705404384	0.232596739313009	0.90548495632821	0	0	2.16183048836819	0	0.969854103678508	2.1796164021164	2.03474306080457	0	1.1776705404384	-0.357030068972034	11.19479763666	0	5.4617710328826
794	2-75	1.7518311707399	4.46737632262118	1.40409121210213	0	-2.61116324693458	0	0	0	0	0	27.1267419209228	0	0	8	6	4	0	0	0	0	1	0.48224324452003	-0.979380196523054	-0.434955068447132	0	0	1.82241354875283	0	1.7518311707399	4.18415549667985	0.743485239774922	1.90981539220627	0	0.0742415175946918	1.06555014907197	-0.48490091175359	11.2923190665155	14.1131259448224	5.53196493739446
795	2-5	2.19539162887377	3.7763742441421	1.05010109599395	4.31067318594104	-0.471311885865457	0	0	0	0	0	0	0	0	4	2	1	0	1	0	0	0	0.866851851851852	0.305347222222222	1.05010109599395	1.36326577853364	0	0	0	2.19539162887377	4.1657208994709	1.08134259259259	0	2.28312122071051	0.573541666666666	1.05010109599395	0.137430555555556	10.7708319160998	0	0
796	2-96	0	0.167736599269338	0	0.0391997616948023	0	5.64811707399009	0	0	0	0	24.4064767573696	0	0	2	4	0	0	0	0	0	3	0.0539302248677251	-0.776151738473168	0	-0.0814857331821612	0	0	0	0	0	0.113806374401613	0	1.63839609916765	-0.538592319643908	0	0	9.60160130257082	12.2032383786848	5.31806193310658
797	3-39	1.95303808946418	0.79445916792643	0	0.152824966406316	0	0	0	0	0	0	24.3732668808264	0	0	2	4	0	0	0	1	0	3	0.241802484882842	-0.573929516250945	0	0.152824966406316	0	0	0	1.95303808946418	0	0.552656683043588	0	1.75941691337029	0.201879041740153	0	0	0	12.1866334404132	5.62907171201814
798	4-55a	0	0.834119425547997	-0.420960884353741	0	0	5.14609922209625	0	0	0	0	10.9639096749811	0	0	3	4	1	0	1	0	0	3	-0.109434287603931	-0.316851851851852	-0.420960884353741	0	0	0	0	0	0	0.56151667611489	0	0	0.12646164021164	-0.420960884353741	0	0	10.9639096749811	5.4416014739229
799	2-49	1.60867866591081	1.94836687452759	-0.18787816515495	0	-3.00216139928193	0	0	0	0	0	24.7912213797556	0	0	4	5	4	0	0	0	0	1	0.335194633408919	-1.05959136432351	-1.21858796296296	0	0	0	0	1.60867866591081	4.00632936507937	0.647538737717309	1.76666288737717	0	-0.0520833333333341	0.897777777777778	-0.687592592592592	10.8918754724112	12.5389665611615	5.31703589537667
800	2-96	0	0.167736599269338	0	0.0391997616948023	0	5.64811707399009	0	0	0	0	24.4064767573696	0	0	2	4	0	0	0	0	0	3	0.0539302248677251	-0.776151738473168	0	-0.0814857331821612	0	0	0	0	0	0.113806374401613	0	1.63839609916765	-0.538592319643908	0	0	9.60160130257082	12.2032383786848	5.31806193310658
801	2-46	1.92937696837994	1.98768967309146	-1.04564909297052	2.89889077853364	-1.31399707105064	0	0	0	0	0	24.545470521542	0	0	5	2	2	0	0	0	0	0	-0.171231812169312	-0.730208333333334	-1.08195389266818	0.857351662887378	0	0	0	1.92937696837994	0	0.77037037037037	0	2.00638085789871	0.0939120370370368	0.0363047996976571	-0.591921296296296	9.76778297430083	12.5769954648526	0
802	2-77	4.30788790207441	4.89977912152515	2.42395051859383	0	-0.135330805933484	0	0	0	0	0	11.8815098630259	0	0	6	4	3	1	0	0	0	0	0.564101290207441	-0.458113189720333	0.000210544209011454	0	0	0	0	2.21726812484253	0	0.997723450491308	1.99755857898715	0	0.401575963718821	1.22949344398253	-0.135330805933484	10.8058789210128	11.8815098630259	0
803	3-34	1.89624943605643	0.686723541459743	0	1.14162923708153	0	0	0	0	0	0	24.4411602418745	0	0	2	4	0	0	1	0	0	3	0.214726867598892	-0.599024943310658	0	0.148815192743764	0	0	0	1.89624943605643	0	0.471996673860851	0	1.73835170487948	0.0237768072742817	0	0	0	12.2205801209373	5.52568693835559
804	3-39	1.95303808946418	0.79445916792643	0	0.152824966406316	0	0	0	0	0	0	24.3732668808264	0	0	2	4	0	0	0	1	0	3	0.241802484882842	-0.573929516250945	0	0.152824966406316	0	0	0	1.95303808946418	0	0.552656683043588	0	1.75941691337029	0.201879041740153	0	0	0	12.1866334404132	5.62907171201814
805	2-9	1.84972033257748	3.66299059901739	0.644756235827665	0	-2.44642077664399	0	0	0	0	0	12.7532033808894	0	0	5	4	2	0	1	0	0	1	0.67962962962963	-0.819707105064248	-0.281519746787604	0	0	0	0	1.84972033257748	4.17135046611237	0.825709561602419	1.96082955404384	0	0.176666666666667	0.926275982615269	-0.118194444444445	11.0198595364072	12.7532033808894	6.06054941421013
806	4-12	7.26576388888889	2.86592592592593	0	0	0.646435185185185	0	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	1.37962962962963	0.742384259259259	0	0	0	0	0	2.4387037037037	0	1.4862962962963	0	0	0.991851851851852	0	0.646435185185185	0	0	0
807	3-41	1.41282058348031	0.38654722537163	-0.181365322880249	0.0924610260770982	0	0	0	0	0	0	35.6001361493899	0	0	2	4	1	1	0	0	0	3	0.108612764550265	-0.713921957671958	-0.181365322880249	0.0924610260770982	0	0	0	1.41282058348031	0	0.277934460821366	0	1.72801369796357	-0.281917254556144	-0.181365322880249	0	0	12.2329361667507	5.55559948979592
808	2-78	4.18622123540774	4.46907050474511	2.59641886704432	0	-0.234867842970521	0	0	0	0	0	24.6175816852733	0	0	6	3	4	1	0	0	0	0	0.470792312295289	-0.0531547619047625	0.0423023809437051	0	0	0	0	2.1564347915092	0	0.967237811791383	1.85545201877047	0	0.32188775510204	1.21290393780969	-0.234867842970521	0	12.8381990898211	0
809	2-44	3.64135799844629	2.46059521185017	-1.06286768025111	0	-1.49906868071303	0	0	0	0	0	48.5360196208113	0	0	7	3	4	0	0	0	0	0	-0.208725119677501	-0.437893518518519	-1.18954686581423	0	0	0	0	1.89886508461409	0	0.786246614386495	0	0	0.146368575207861	0.169110213529857	-0.575494890085664	0	12.8602787226002	0
810	2-58	4.41382881245702	1.72775146386299	-0.609962679381489	1.83485094354232	-3.81549103486465	0	0	0	0	0	26.6364953303061	0	0	5	5	4	1	0	0	0	2	0.118495842781557	-1.6497467139396	-1.52184649659806	0.527562508914647	0	0	0	1.5434634725223	4.11189478372937	0.527657665328293	1.52547312739502	1.779558060094	-0.2322939337198	0.655951879910214	-0.782588246431365	11.3274943988301	14.0707500314941	5.45083853343526
