No.	NAME	Uc	Hy	TPSA(Tot)	MLOGP	MLOGP2	LOGP99	ESOL	PDI	SAscore	PBF
2139	4-47	2	1.86961661012491	92.27	-2.78334182563935	7.74699171835339	0.568600066006184	-0.631937939604859	0.875916945881093	4.51964002067006	0.55724131171293
2140	2-88	1.58496250072116	-0.812868286215308	53.99	2.96061376940766	8.76523389160622	3.61440005898476	-4.27661513230144	0.932765914088278	5.11147598844197	0.654797637634538
2141	4-55a	1	3.45386245949953	98.42	-5.21916100731806	27.2396416203092	-2.73500005155802	1.57691785828667	0.914116254307941	4.97823436863749	0.548543460319115
2142	2-29	3.16992500144231	-0.781626698029524	48	1.52748500737255	2.33321044774791	1.68340005725622	-2.97864587828412	0.977446681309547	5.43958243792651	0.949336698993019
2143	4-9	3.16992500144231	0.903338777688503	53.94	-0.0575191544783134	0.00330845313190007	2.8498200327158	-2.75900185823807	0.963399583787334	5.9671105716907	0.78216461974846
2144	2-93	2.8073549220576	0.227901676719328	101.93	1.6711594567483	2.79277392987928	1.81530014425516	-3.1814197876988	0.888392005899067	6.13311011869568	0.846423730819617
2145	3-26	3.90689059560852	-0.348919585539168	96.83	1.94380174025387	3.77836520541398	4.17020008713007	-4.22799255606815	0.952862391067447	4.68840919324251	1.10655488737076
2146	2-80	2.58496250072116	0.230692338139381	93.06	2.29402402343086	5.26254622007793	1.67330011725426	-3.09649505121182	0.852899382990656	5.6917219069924	1.05417016413723
2147	3-7	3.32192809488736	-0.154852789746914	99.31	0.700844651431952	0.491183225440774	0.82530004857108	-2.6920955290065	0.953630622043175	4.42551123872004	0.661410706850996
2148	3-52	3.16992500144231	-0.851392629175343	43.37	3.39897925241657	11.5530599583583	3.49822006374598	-4.03472269635106	0.938626461294143	5.52126370714271	0.817390388865227
2149	2-57	2	-0.896202767552993	40.13	4.63853367851061	21.5159946866772	3.87150009721518	-4.64724034678456	0.896678498044209	4.22312070490476	0.61862060494118
2150	2-35	3.16992500144231	0.27276710633716	74.52	1.56752790311116	2.45714372703208	2.27920007705688	-3.22954387274554	0.907138714336198	5.1771683200721	1.0466061028389
2151	2-73	2.58496250072116	-0.369332850111806	69.96	2.1851488219021	4.77487537386015	2.91418010380585	-3.4206555581471	0.921050739969644	4.22986924592707	0.815346800196989
2152	2-86	2.58496250072116	-0.348919585539168	106.61	1.56251552543891	2.44145476723764	2.39580012112856	-2.89903481957261	0.884758940741302	4.3351132590893	0.864266827972641
2153	3-53	3.16992500144231	-0.399214773466813	46.17	2.99297925241657	8.95792480539605	3.41882009804249	-3.86725097095165	0.949586521615256	5.52339878415091	0.782847248255863
2154	2-23	3	1.73605377710446	74.14	-1.81894372621958	3.30855627915359	0.810820057988167	-1.39350731315493	0.910859213572874	6.26622233388932	0.582259686078582
2155	2-48	3.32192809488736	1.57048404367031	143.06	0.942808115524828	0.888887142699478	0.0373001918196678	-2.57023980509902	0.858171759613565	6.04239279901498	0.781450177769942
2156	3-40	3.16992500144231	-0.197467444928751	74.65	-3.19714290919186	10.2217227817958	-0.92880003573373	-0.527773093978641	0.952995481607691	5.07094291505967	0.680875395388439
