No.	NAME	nCIR	Rperim	MCD	RCI	NRS	nSpiro	nBridgeHead	nR05	nR06	nR07	nR08	nR09	nR10	nR12	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr11
1433	2-21	25	19	0.617647058823529	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	149.836972693629	117.994553459956	110.790574170412
1434	2-37	10	16	0.739130434782609	1.41176470588235	1	1	2	0	4	0	1	0	2	1	0	0	140.189374187904	0
1435	3-2	5	20	0.714285714285714	1.1	3	0	0	2	2	0	1	0	0	0	0	136.86565142374	192.922614309495	0
1436	2-44	6	13	0.565217391304348	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	40.0577172827173	86.4959040959041	0
1437	2-52	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
1438	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
1439	3-37	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
1440	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
1441	4-14	2	12	0.705882352941177	1	2	0	0	0	2	0	0	0	0	0	0	0	116.361771561772	0
1442	2-78	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.5325491501962	74.2174108571167
1443	2-5	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
1444	2-83	25	22	0.705882352941177	1.5	2	2	4	3	3	3	1	2	3	0	0	145.719409205196	204.274223909233	107.584844335418
1445	4-45	3	9	0.391304347826087	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	55.6116963102257	66.928622684505	0
1446	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
1447	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
1448	4-41	3	8	0.533333333333333	1.25	1	0	0	2	0	0	1	0	0	0	0	62.1797619047619	0	0
1449	4-28	2	12	0.666666666666667	1	2	0	0	0	2	0	0	0	0	0	0	0	125.60352980353	0
1450	4-29	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
1451	2-42	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
1452	2-23	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.0773496111731	80.7145459116047	0
1453	2-82	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
1454	2-65	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	145.267466842583	112.744739251976	0
1455	3-30	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	102.781291910704	84.3089307751072	0
1456	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
1457	2-63	7	18	0.529411764705882	1.22222222222222	2	0	0	2	2	0	0	1	1	0	0	177.80244125649	158.604675804782	0
1458	2-58	11	20	0.567567567567568	1.33333333333333	2	1	2	2	3	1	0	2	1	0	0	122.115449544772	261.711307827356	0
1459	2-36	10	17	0.653846153846154	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	37.5428864951698	124.849223630686	0
1460	4-47	1	6	0.272727272727273	1	1	0	0	0	1	0	0	0	0	0	0	0	82.6047619047619	0
1461	3-44	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	63.5353288867995	0
1462	3-50	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
1463	2-61	15	15	0.68	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	95.6731615606615	78.7451451326451	0
1464	2-76	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740207	0
1465	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
1466	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
1467	2-37	10	16	0.739130434782609	1.41176470588235	1	1	2	0	4	0	1	0	2	1	0	0	140.189374187904	0
1468	3-15	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
1469	3-17	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
1470	2-42	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
1471	2-76	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740207	0
1472	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
1473	3-40	4	14	0.666666666666667	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	91.6489593739594	67.9300318962084	0
1474	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
1475	2-60	6	13	0.464285714285714	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	55.5264860182817	119.96887389786	0
1476	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
1477	2-57	6	14	0.636363636363636	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	120.822344322344	0
1478	2-20	4	14	0.666666666666667	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	93.4079642579643	68.0878750334633	0
1479	3-37	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
1480	2-73	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
1481	4-14	2	12	0.705882352941177	1	2	0	0	0	2	0	0	0	0	0	0	0	116.361771561772	0
1482	3-44	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	63.5353288867995	0
1483	2-42	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
1484	2-64	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
1485	4-6	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
1486	3-31	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	101.531657231657	83.2878208392914	0
1487	Chloramphenicol	1	6	0.3	1	1	0	0	0	1	0	0	0	0	0	0	0	76.2311688311688	0
1488	2-61	15	15	0.68	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	95.6731615606615	78.7451451326451	0
1489	2-65	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	145.267466842583	112.744739251976	0
1490	3-2	5	20	0.714285714285714	1.1	3	0	0	2	2	0	1	0	0	0	0	136.86565142374	192.922614309495	0
1491	2-92	15	15	0.607142857142857	1.58823529411765	1	2	4	3	2	2	1	1	2	1	0	111.297103141956	91.4415335481512	0
1492	4-17	6	13	0.928571428571429	1.30769230769231	1	0	0	1	2	0	0	2	0	0	0	16.0726995226995	43.9025141525141	0
1493	2-33	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.190129151894	0
1494	2-92	15	15	0.607142857142857	1.58823529411765	1	2	4	3	2	2	1	1	2	1	0	111.297103141956	91.4415335481512	0
1495	Chloramphenicol	1	6	0.3	1	1	0	0	0	1	0	0	0	0	0	0	0	76.2311688311688	0
1496	2-70	6	13	0.464285714285714	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	55.4279867062762	119.69011142796	0
1497	2-49	15	15	0.68	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	99.1076732907615	77.8107952505011	0
1498	2-45	3	8	0.5	1.25	1	0	0	2	0	0	1	0	0	0	0	66.7642857142857	0	0
1499	2-52	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
1500	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
1501	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
1502	2-36	10	17	0.653846153846154	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	37.5428864951698	124.849223630686	0
1503	2-71	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
1504	2-56	6	13	0.419354838709677	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	64.7859029429463	139.99193891334	0
1505	4-4	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
1506	2-90	16	18	0.714285714285714	1.5	2	1	4	3	2	2	0	2	2	0	0	116.547076972735	91.0918612991755	0
1507	2-50	11	17	0.620689655172414	1.38888888888889	2	1	2	2	2	1	0	2	1	0	0	84.88669893488	108.147734197347	0
1508	4-46	3	10	0.476190476190476	1.2	1	0	0	0	2	0	0	0	1	0	0	0	109.397073025014	0
1509	2-53	13	23	0.648648648648649	1.375	2	1	2	3	3	1	0	3	1	0	0	205.061951143847	241.25611227007	0
1510	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
1511	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
1512	4-46	3	10	0.476190476190476	1.2	1	0	0	0	2	0	0	0	1	0	0	0	109.397073025014	0
1513	2-30	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
1514	2-95	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
1515	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
1516	2-24	26	22	0.727272727272727	1.5	3	2	4	3	2	3	1	2	3	0	0	141.3501871022	111.011474438874	104.411657516031
1517	4-37a	3	8	0.615384615384615	1.25	1	0	0	2	0	0	1	0	0	0	0	48.9742063492063	0	0
1518	2-98	5	20	0.666666666666667	1.1	3	0	0	2	2	0	1	0	0	0	0	139.303474303474	201.899986817896	0
1519	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
1520	3-40	4	14	0.666666666666667	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	91.6489593739594	67.9300318962084	0
1521	2-49	15	15	0.68	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	99.1076732907615	77.8107952505011	0
1522	2-75	16	21	0.741935483870968	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	132.463204653104	177.424873149427	0
1523	2-75	16	21	0.741935483870968	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	132.463204653104	177.424873149427	0
1524	3-37	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
1525	3-50	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
1526	4-62	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	143.008091908092	0
1527	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
1528	3-5	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	98.7313769563769	71.796698562875	0
1529	2-49	15	15	0.68	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	99.1076732907615	77.8107952505011	0
1530	3-10	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
1531	3-9	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
1532	2-40	10	16	0.62962962962963	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	174.494611924024	0
1533	4-41	3	8	0.533333333333333	1.25	1	0	0	2	0	0	1	0	0	0	0	62.1797619047619	0	0
1534	4-3a	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
1535	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
1536	2-90	16	18	0.714285714285714	1.5	2	1	4	3	2	2	0	2	2	0	0	116.547076972735	91.0918612991755	0
1537	2-66	16	21	0.676470588235294	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	156.998126709144	217.599964256776	0
1538	3-11	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7469096263214	78.9910248248484	0
1539	2-16	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
1540	2-83	25	22	0.705882352941177	1.5	2	2	4	3	3	3	1	2	3	0	0	145.719409205196	204.274223909233	107.584844335418
1541	2-38	10	16	0.653846153846154	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	167.057549966373	0
1542	4-3a	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
1543	2-63	7	18	0.529411764705882	1.22222222222222	2	0	0	2	2	0	0	1	1	0	0	177.80244125649	158.604675804782	0
1544	4-31	3	10	0.588235294117647	1.2	1	0	0	0	2	0	0	0	1	0	0	0	77.4611055611056	0
1545	4-52	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
1546	2-81	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
1547	2-55	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	97.509175735685	130.353880295831	0
1548	2-86	6	13	0.433333333333333	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	62.227325237542	134.810242470807	0
1549	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
1550	2-52	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
1551	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
1552	4-17	6	13	0.928571428571429	1.30769230769231	1	0	0	1	2	0	0	2	0	0	0	16.0726995226995	43.9025141525141	0
1553	2-97	5	20	0.666666666666667	1.1	3	0	0	2	2	0	1	0	0	0	0	144.173865023865	203.740504410413	0
1554	4-14	2	12	0.705882352941177	1	2	0	0	0	2	0	0	0	0	0	0	0	116.361771561772	0
1555	2-63	7	18	0.529411764705882	1.22222222222222	2	0	0	2	2	0	0	1	1	0	0	177.80244125649	158.604675804782	0
1556	3-10	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
1557	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
1558	2-56	6	13	0.419354838709677	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	64.7859029429463	139.99193891334	0
1559	3-53	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
1560	4-12	3	6	0.636363636363636	1.42857142857143	1	0	2	0	2	0	0	0	0	0	18.1142857142857	0	55.9428571428572	0
1561	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
1562	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
1563	4-50	3	8	0.32	1.25	1	0	0	2	0	0	1	0	0	0	0	135.605613688857	0	0
1564	2-98	5	20	0.666666666666667	1.1	3	0	0	2	2	0	1	0	0	0	0	139.303474303474	201.899986817896	0
1565	2-92	15	15	0.607142857142857	1.58823529411765	1	2	4	3	2	2	1	1	2	1	0	111.297103141956	91.4415335481512	0
1566	3-30	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	102.781291910704	84.3089307751072	0
1567	3-21	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.499159827101	94.9315435381612	0
1568	2-64	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
1569	2-41	15	22	0.733333333333333	1.36363636363636	1	0	0	0	5	0	0	0	4	0	0	0	227.974875485861	0
1570	2-84	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	148.17263554598	115.20822449189	0
1571	3-2	5	20	0.714285714285714	1.1	3	0	0	2	2	0	1	0	0	0	0	136.86565142374	192.922614309495	0
1572	3-15	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
1573	2-73	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
1574	2-84	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	148.17263554598	115.20822449189	0
1575	2-95	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
1576	2-69	15	15	0.62962962962963	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	108.077811077811	88.7515571030277	0
1577	4-62	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	143.008091908092	0
1578	2-71	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
1579	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
1580	4-62	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	143.008091908092	0
1581	4-37a	3	8	0.615384615384615	1.25	1	0	0	2	0	0	1	0	0	0	0	48.9742063492063	0	0
1582	2-53	13	23	0.648648648648649	1.375	2	1	2	3	3	1	0	3	1	0	0	205.061951143847	241.25611227007	0
1583	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
1584	2-52	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
1585	3-50	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
1586	2-55	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	97.509175735685	130.353880295831	0
1587	2-82	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
1588	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
1589	3-36	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
1590	2-83	25	22	0.705882352941177	1.5	2	2	4	3	3	3	1	2	3	0	0	145.719409205196	204.274223909233	107.584844335418
1591	3-21	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.499159827101	94.9315435381612	0
1592	3-7	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
1593	3-6	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	104.05478965479	75.5055220922868	0
1594	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
1595	2-76	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740207	0
1596	2-82	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
1597	2-86	6	13	0.433333333333333	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	62.227325237542	134.810242470807	0
1598	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
1599	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
1600	4-39	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.5714285714286	0
1601	2-32	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.222272009037	0
1602	4-16	6	13	0.518518518518518	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	44.0663397060456	52.4518916540976	104.274556489262
1603	2-51	11	19	0.625	1.35	2	1	2	3	2	1	0	2	1	0	0	173.632482433026	124.101433439282	0
1604	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
1605	2-37	10	16	0.739130434782609	1.41176470588235	1	1	2	0	4	0	1	0	2	1	0	0	140.189374187904	0
1606	2-100	6	14	0.538461538461538	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	158.243610311257	0
1607	2-93	15	15	0.586206896551724	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	122.989520700318	100.088817911535	0
1608	3-12	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.5008333170098	79.9438514100279	0
1609	2-84	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	148.17263554598	115.20822449189	0
1610	4-49	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	105.517171717172	0
1611	2-38	10	16	0.653846153846154	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	167.057549966373	0
1612	4-29	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
1613	4-27	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	87.4378066378066	0
1614	3-12	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.5008333170098	79.9438514100279	0
1615	2-36	10	17	0.653846153846154	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	37.5428864951698	124.849223630686	0
1616	2-66	16	21	0.676470588235294	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	156.998126709144	217.599964256776	0
1617	3-11	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7469096263214	78.9910248248484	0
1618	3-21	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.499159827101	94.9315435381612	0
1619	4-2	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
1620	3-50	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
1621	3-25	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.2502528517234	214.599982765772	0
1622	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
1623	3-30	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	102.781291910704	84.3089307751072	0
1624	4-20	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
1625	2-5	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
1626	2-87	19	28	0.896551724137931	1.38461538461538	1	3	0	3	3	1	0	1	2	0	0	139.80490227773	128.683450046685	157.270504254947
1627	3-6	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	104.05478965479	75.5055220922868	0
1628	2-81	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
1629	2-84	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	148.17263554598	115.20822449189	0
1630	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
1631	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
1632	3-25	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.2502528517234	214.599982765772	0
1633	4-46	3	10	0.476190476190476	1.2	1	0	0	0	2	0	0	0	1	0	0	0	109.397073025014	0
1634	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
1635	2-54	10	14	0.576923076923077	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	72.6941919191919	93.9657037407037	0
1636	4-41	3	8	0.533333333333333	1.25	1	0	0	2	0	0	1	0	0	0	0	62.1797619047619	0	0
1637	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
1638	3-49	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7003877658289	80.238132619015	0
1639	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
1640	2-67	10	17	0.772727272727273	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	30.1616018785136	97.4438512467924	0
1641	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
1642	2-86	6	13	0.433333333333333	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	62.227325237542	134.810242470807	0
1643	2-86	6	13	0.433333333333333	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	62.227325237542	134.810242470807	0
1644	2-67	10	17	0.772727272727273	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	30.1616018785136	97.4438512467924	0
1645	3-21	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.499159827101	94.9315435381612	0
1646	3-41	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	97.9811022311022	71.9162812677519	0
1647	4-6	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
1648	2-73	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
1649	2-96	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	85.6493561993562	64.3790515040515	0
1650	4-41	3	8	0.533333333333333	1.25	1	0	0	2	0	0	1	0	0	0	0	62.1797619047619	0	0
