No.	NAME	SpMax1_Bh(m)	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax6_Bh(m)	SpMax7_Bh(m)	SpMax8_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax8_Bh(v)	SpMax1_Bh(e)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax6_Bh(e)	SpMax7_Bh(e)	SpMax1_Bh(p)	SpMax5_Bh(p)	SpMax7_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax8_Bh(i)	SpMax2_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin5_Bh(m)	SpMin6_Bh(m)	SpMin7_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin5_Bh(v)	SpMin6_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(e)	SpMin5_Bh(e)	SpMin8_Bh(e)	SpMin1_Bh(p)	SpMin2_Bh(p)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin7_Bh(p)	SpMin8_Bh(p)	SpMin4_Bh(i)	SpMin6_Bh(i)	SpMin7_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
175	Ceftazidime	4.22117754810688	4.10908098527412	3.84863258468219	3.693691770374	3.41880398739062	3.34523173887749	3.02289454980899	3.90816481630435	3.78269614809039	2.81442737673997	4.0319520676352	3.85584565357608	3.71800164784466	3.35605165817508	3.19268813949011	3.91498343775797	3.40851606447187	2.98652181401347	4.06867804298563	3.94240753177556	3.06253075536762	7.60615521290542	7.42337577413563	6.99909805747266	6.999	5.16429942160835	4.86971078969854	2.04096788322276	1.90193717992727	1.87499255002598	1.67303842009407	1.5497747870068	1.41678584666846	1.33587742912109	1.26424126083532	2.08555050350218	1.59944832035647	1.51813916252097	1.93764425735068	1.82866420399528	1.6761434253474	1.44341503460253	1.00315701679446	2.09477403204625	2.00109019423204	1.89355415228705	1.74891370019823	1.33767835418316	1.25242954407146	1.54496475937064	1.28347166696799	1.03461880965807	1.32200631740238	1.10936233455891	1.03141035648291	0.889591825506992	0.685891547458056	0.518905837015033	0.469096288294858	0.333026720568345
176	Moxalactam	4.07285984405386	3.94128828075304	3.8695328612236	3.59097258682525	3.30320912162423	3.07786362384414	3.01056998235628	3.90189065897072	3.82452746760166	2.77969828196989	4.02884054585805	3.83323435796533	3.62475481214505	3.20095617700325	3.16652950802855	3.89177196977848	3.30581594710357	2.86044331540309	4.05101188318187	3.9432871448667	3.10941216352799	7.6066678932385	7.42226854673651	6.99909832764066	6.99899999999999	6.47074109562462	5.21402591523166	2.01992249633982	1.93607319385563	1.7007896953726	1.66761427634853	1.55141691041453	1.46353981290046	1.22654932536275	1.18054905632457	2.05362110951547	1.58750549903031	1.46059279605787	1.92445081938407	1.86450757925262	1.57111266021407	1.38808767250564	0.974191383895251	2.09364138930204	2.00241134994969	1.78997305325169	1.73597249130159	1.37135839963985	1.33681423916411	1.42138001880059	1.0593441162734	1.01676036579975	1.23396122191241	1.15805628222625	0.956576452763676	0.75669351414684	0.667904943094942	0.563637414787088	0.490468211036461	0.217551799172359
177	Ceftriaxone	4.22115902791079	4.12458064198147	3.92721036290282	3.61368566620565	3.38608004681177	3.34551726337441	3.05144641013599	3.87692291941398	3.76386329454215	2.90994519259092	3.99758191880526	3.76329681330757	3.58114809005233	3.24622599161781	3.20351376061024	3.89703972297893	3.21547478277222	2.98377175820509	4.02428689903054	3.88055883832477	3.17964078552027	7.50134751249747	7.42337469352764	7.35427760320851	6.99904878623764	5.16518396105101	4.90243831101451	1.92663788196335	1.70703688332597	1.67590293234002	1.60565583500357	1.5111676410051	1.38382179020482	1.33439078301171	1.19145793703865	2.02996564167972	1.53316877323389	1.49257130508907	1.88840052566294	1.63009866629386	1.57835225642256	1.30462698572121	1.04633814820353	2.04564814591387	1.86772459697028	1.80792517884668	1.643844950997	1.45818632670954	1.31739029912939	1.42835812024881	1.1016953612501	1.09975779222056	1.3107815010316	0.997683954267831	0.732952927077584	0.692275108758232	0.567712667277676	0.545546495721302	0.330889137183896	0.231799493235293
178	Cefuroxime	4.10785774769047	3.8794739546422	3.5699404038141	3.45589332595596	3.32419375223516	3.04879533803434	2.92070283050708	3.87183066111137	3.76927627879247	2.63793616766748	4.00143441931115	3.62650347171681	3.47319209078502	3.20046068399642	3.16265835526221	3.87740918571962	3.05092807015372	2.89309911718768	4.0253024731935	3.90830991896764	2.94720508297445	7.44357743152357	7.42337444025021	6.99904879858017	5.11417533719701	4.91898677606643	4.83597322908198	1.93254344099312	1.72214706498341	1.65620976107288	1.5918490277671	1.47041806659706	1.38761549697456	1.18878233603462	1.14106569699882	2.03219710624737	1.53589113232081	1.49271905708371	1.886272743695	1.62109781160553	1.49490326856686	1.21072128925909	0.965946018054866	2.05052114943088	1.83236010875471	1.72640316224987	1.58662884442486	1.32046031062761	1.29103927899578	1.35842705941807	1.09740262237179	1.00901625543002	1.30434779762441	0.963470193609886	0.75233594951062	0.576130419791398	0.502776585119726	0.443687523934976	0.147233687845271	0.0375027066709592
179	Cyclacillin	4.14655545123922	3.81973372604943	3.49614369982512	3.30785340631512	2.86910158371222	2.86601227090565	2.83199679848515	3.89027667827649	3.77064348574715	2.56952642080203	4.02253553790398	3.57095899062049	3.39290148856101	3.11105159519308	3.03080602933565	3.90836023373276	2.9946690613372	2.62018355960576	4.06020734966811	3.95063158671164	3.0091518667864	7.4325079476973	6.99904899564645	4.57495153648838	4.36565140166333	4.0609042890397	4.02070060738783	2.1067903217709	1.90329237827271	1.80617848292556	1.63049367255108	1.51322599753148	1.41678584666846	1.31770528195405	1.2173502478795	2.09437840436912	1.42854851819131	1.39437661713666	1.91023951183326	1.75944643286909	1.67442157659283	1.15344671690403	0.851574557796717	2.08950861439557	1.96640068782437	1.80423504164882	1.65325661404383	1.2834663284839	1.23919507919831	1.28835742171011	1.06390511335588	0.803551866786402	1.47597589518378	1.21526497653562	1.17371040271628	0.824907350936018	0.824619515792877	0.469096288294858	0.459047850437456	0.20856887067804
180	Ofloxacin	4.05529040785746	3.75248453412391	3.56500353090303	3.45244298244284	2.93476314106334	2.86601227090565	2.83590400539027	3.9839881572479	3.66611537354795	2.76079918684822	4.0820860173294	3.60014731093305	3.5666737318399	3.11105159519308	3.03100795704819	3.96519056524254	2.98300967003958	2.77301432467377	4.10964906255663	3.93824514031762	3.00894144528125	7.61123126345387	6.99904923044747	4.80221011706957	4.38247135162251	4.21628219688235	4.12879290415598	2.07861476068794	1.99980932078108	1.77854387440659	1.60726987905983	1.51322599753148	1.50818795888038	1.34004200147213	1.10081284519909	2.12436176572862	1.48688576611514	1.42854851819131	1.99308593715214	1.80659934396027	1.55558413080345	1.19591438433249	0.832109227263778	2.14126315853511	2.04270732582514	1.73587980630329	1.68931470454243	1.26935748812131	1.15445576100897	1.48294028622565	1.06390511335588	0.899379026801555	1.38845392848905	1.25417331511744	1.00092633052539	0.824619515792876	0.746266086477915	0.612547584386779	0.460425747629583	0.286876388187349
181	Ceftizoxime	4.21942656031802	4.08751008763318	3.59391097458046	3.4139802165292	3.04731498559378	2.74114661368461	2.6928322339044	3.85094888132067	3.75705885964441	2.39456218925967	3.98102265224362	3.54910547984672	3.40415005775655	3.1346852383917	2.88042312118863	3.87028922848457	2.9851158832	2.53702450617111	4.01008327881908	3.87734876188633	2.71053168276374	7.43319657682118	6.9990489467826	5.16504851107691	4.90234073058725	4.44965837350797	4.4003230768039	1.91960148858119	1.66975327937219	1.58714129513046	1.50307413385995	1.33382867753157	1.14405427899428	1.08065172906859	0.729256219504946	2.02289062075651	1.48693850396668	1.25038582642195	1.86959734451525	1.59704897317721	1.40795009319346	1.1811569255395	0.475463038333781	2.04085736821747	1.80489844489765	1.6135589010461	1.53698402740834	1.24704350720712	0.848519523071779	1.28486728305385	1.00509243045151	0.950796680937529	1.27299023045064	0.842020362251256	0.687631419159159	0.567412549758061	0.330913425463874	0.252644823131008	0.0663091537510731	0
182	SCE-796	4.11840827873982	3.89395350769725	3.87903997210052	3.5601446570447	3.37749103244785	3.29934649300081	3.03743265572399	3.92955835976228	3.85830229618959	2.76632292215526	4.04424859915065	3.89217452843921	3.60901921420355	3.35238901680274	3.15347123999671	3.93015902957088	3.31008744567576	2.98524365971756	4.07932555755106	3.97268004600773	3.05582045294628	7.60666712273073	7.43038409062613	7.42226007423041	6.99909735101741	6.99899999999999	4.90850327576936	2.04410405923221	2.03433603194061	1.89699664727918	1.67220502015592	1.5292616930372	1.37691419122736	1.19054923339665	1.18054905632457	2.0905805936923	1.5839831787394	1.47542571721838	1.94995755146026	1.92409793842297	1.83503217202497	1.39812527363008	0.885927737636032	2.10224658587228	2.03384840141518	1.97746273709365	1.72741482761963	1.29730391597909	1.2147647110583	1.50980244428192	1.15415596023476	1.00553733974328	1.32453430514323	1.16962181684616	1.11651940676734	0.904089749832628	0.693326241221335	0.526598451814749	0.217551799172363	0.217551799172362
183	Penicillin N	4.14476737069246	3.70442339665418	3.55587690342857	3.36558769499194	2.98212592476515	2.83457659217832	2.78712350170054	3.87728695087425	3.6385097535244	2.56761036123399	4.00603128710468	3.61722354622775	3.46441748070279	3.08160437757469	2.99728709073638	3.89970589653548	2.99631607794567	2.61789507919831	4.03740393441801	3.86384251368051	3.0091518667864	7.60574013158988	7.4230514978832	6.99909734193799	6.99900000000001	4.52452692699458	4.37410058140467	1.99089426150569	1.90287222925284	1.81247268823972	1.67405291816465	1.41678584666846	1.34234212001432	1.26364800388059	1.02343776312767	2.00197686904498	1.39882464245282	1.30812642080203	1.8009206222342	1.73788881714213	1.67434773624242	1.1130366312596	0.785577608491815	2.01477226059137	1.95981753746344	1.81861318909618	1.70124628240648	1.23919507919831	1.23849702093716	1.39050885953501	0.905861514824765	0.803551866786402	1.30384713280171	1.21326417665113	1.17227304702952	0.838307019860552	0.46909628829486	0.461441251153333	0.343981423835757	0.0645412243251582
184	Ceftazidime	4.22117754810688	4.10908098527412	3.84863258468219	3.693691770374	3.41880398739062	3.34523173887749	3.02289454980899	3.90816481630435	3.78269614809039	2.81442737673997	4.0319520676352	3.85584565357608	3.71800164784466	3.35605165817508	3.19268813949011	3.91498343775797	3.40851606447187	2.98652181401347	4.06867804298563	3.94240753177556	3.06253075536762	7.60615521290542	7.42337577413563	6.99909805747266	6.999	5.16429942160835	4.86971078969854	2.04096788322276	1.90193717992727	1.87499255002598	1.67303842009407	1.5497747870068	1.41678584666846	1.33587742912109	1.26424126083532	2.08555050350218	1.59944832035647	1.51813916252097	1.93764425735068	1.82866420399528	1.6761434253474	1.44341503460253	1.00315701679446	2.09477403204625	2.00109019423204	1.89355415228705	1.74891370019823	1.33767835418316	1.25242954407146	1.54496475937064	1.28347166696799	1.03461880965807	1.32200631740238	1.10936233455891	1.03141035648291	0.889591825506992	0.685891547458056	0.518905837015033	0.469096288294858	0.333026720568345
185	Cefazolin	4.30359733296203	4.0973994609828	3.82558571528718	3.61453197732939	3.369999220624	3.22306294569495	2.7921420680536	3.87240303268051	3.67238811641661	2.6294093667706	3.99590496127508	3.77654694394566	3.56781624933278	3.19898632927537	3.04277038448811	3.90159398561338	3.0629651832384	2.95420464646429	4.03113662691156	3.92907256711113	2.92518386207466	7.43276957767956	6.99904904347487	5.2343286095255	4.99680408079084	4.38632839305259	4.02325931021129	1.93001403204459	1.74304815946783	1.66761040526145	1.60761039743318	1.23191655367469	1.19361644953981	1.10504397890725	0.901953425914466	2.03226680036629	1.36386334814593	1.31448545574059	1.88801385583425	1.60816668505451	1.48451280595624	1.17308232406837	0.835819472629695	2.04850795578216	1.8571194070848	1.65642019386082	1.62574845937404	1.29295340710192	1.24577874107014	1.39714259017093	1.00592820006446	0.984481096539728	1.31177440639064	1.00762270395933	0.874846496314987	0.795230495494516	0.5634017924532	0.216098286736908	0.174913617436769	0.0872875141090998
186	Ofloxacin	4.05529040785746	3.75248453412391	3.56500353090303	3.45244298244284	2.93476314106334	2.86601227090565	2.83590400539027	3.9839881572479	3.66611537354795	2.76079918684822	4.0820860173294	3.60014731093305	3.5666737318399	3.11105159519308	3.03100795704819	3.96519056524254	2.98300967003958	2.77301432467377	4.10964906255663	3.93824514031762	3.00894144528125	7.61123126345387	6.99904923044747	4.80221011706957	4.38247135162251	4.21628219688235	4.12879290415598	2.07861476068794	1.99980932078108	1.77854387440659	1.60726987905983	1.51322599753148	1.50818795888038	1.34004200147213	1.10081284519909	2.12436176572862	1.48688576611514	1.42854851819131	1.99308593715214	1.80659934396027	1.55558413080345	1.19591438433249	0.832109227263778	2.14126315853511	2.04270732582514	1.73587980630329	1.68931470454243	1.26935748812131	1.15445576100897	1.48294028622565	1.06390511335588	0.899379026801555	1.38845392848905	1.25417331511744	1.00092633052539	0.824619515792876	0.746266086477915	0.612547584386779	0.460425747629583	0.286876388187349
187	Cefotaxime	4.21996004761905	4.10097970955856	3.6152142538268	3.51433442727241	3.35940307686888	3.04930681460222	2.93748577655416	3.87178611173896	3.76305108840055	2.68535678118325	3.99681604251115	3.63537809633531	3.50039720081206	3.20235544352464	3.17478671991242	3.88620873437968	3.18762241424487	2.89674819552039	4.02308815793551	3.88095747715782	3.00490261602485	7.43610761343569	7.42336885406214	6.99904883556063	5.16511774758924	4.90239317295537	4.51942683057609	1.93367816073546	1.73418610048593	1.66196800965588	1.6036606545205	1.51145618213843	1.33468820489162	1.22263496116235	1.14298707847775	2.03244965173222	1.53307620732962	1.49132334150889	1.88662990138473	1.61519738857788	1.49615799648902	1.30450479336137	0.996966256957146	2.05041721603009	1.82899852876137	1.74246400113919	1.60797789683154	1.32408361864299	1.25180594220726	1.34363212758131	1.09982890452817	1.02011517196736	1.30448811120316	0.965474377772639	0.70054475814962	0.687650222573845	0.567461744363553	0.486965335842044	0.330884288041127	0.141680929048455
188	Cefmetazole	4.14862972628045	3.98767811731893	3.89473822139994	3.56488114331686	3.32405846039776	3.24391341574244	2.9521069620916	3.87495959521219	3.59593013107351	2.78310622565166	4.00126939518134	3.64826222880456	3.52281336175739	3.19127586410012	3.16355058915001	3.88913670530754	3.1192085279817	2.93802547165855	4.02473018276848	3.91684915589414	3.10240742238558	7.4327492890686	6.99904960849082	6.81802883060446	5.21384448688237	4.66434736004134	4.2865736055087	1.90763455993092	1.70475259189564	1.67584204805806	1.59398152434494	1.50332786626793	1.41732398634484	1.19454567719083	1.09440399544107	2.02481085109416	1.49383832735596	1.44012928040954	1.88316047861617	1.5921195655882	1.50116446406734	1.24262877873224	0.990232882455246	2.04874332149973	1.79285433318213	1.74125137381885	1.622245815462	1.36135841346591	1.29326373916069	1.37159131612585	1.05920837745515	1.02594098348447	1.28687354252563	0.981386348101477	0.898548003684756	0.756483473331276	0.575897235767508	0.56101290958222	0.511643540371135	0.15103649026237
189	Cefuroxime	4.10785774769047	3.8794739546422	3.5699404038141	3.45589332595596	3.32419375223516	3.04879533803434	2.92070283050708	3.87183066111137	3.76927627879247	2.63793616766748	4.00143441931115	3.62650347171681	3.47319209078502	3.20046068399642	3.16265835526221	3.87740918571962	3.05092807015372	2.89309911718768	4.0253024731935	3.90830991896764	2.94720508297445	7.44357743152357	7.42337444025021	6.99904879858017	5.11417533719701	4.91898677606643	4.83597322908198	1.93254344099312	1.72214706498341	1.65620976107288	1.5918490277671	1.47041806659706	1.38761549697456	1.18878233603462	1.14106569699882	2.03219710624737	1.53589113232081	1.49271905708371	1.886272743695	1.62109781160553	1.49490326856686	1.21072128925909	0.965946018054866	2.05052114943088	1.83236010875471	1.72640316224987	1.58662884442486	1.32046031062761	1.29103927899578	1.35842705941807	1.09740262237179	1.00901625543002	1.30434779762441	0.963470193609886	0.75233594951062	0.576130419791398	0.502776585119726	0.443687523934976	0.147233687845271	0.0375027066709592
190	Cefazolin	4.30359733296203	4.0973994609828	3.82558571528718	3.61453197732939	3.369999220624	3.22306294569495	2.7921420680536	3.87240303268051	3.67238811641661	2.6294093667706	3.99590496127508	3.77654694394566	3.56781624933278	3.19898632927537	3.04277038448811	3.90159398561338	3.0629651832384	2.95420464646429	4.03113662691156	3.92907256711113	2.92518386207466	7.43276957767956	6.99904904347487	5.2343286095255	4.99680408079084	4.38632839305259	4.02325931021129	1.93001403204459	1.74304815946783	1.66761040526145	1.60761039743318	1.23191655367469	1.19361644953981	1.10504397890725	0.901953425914466	2.03226680036629	1.36386334814593	1.31448545574059	1.88801385583425	1.60816668505451	1.48451280595624	1.17308232406837	0.835819472629695	2.04850795578216	1.8571194070848	1.65642019386082	1.62574845937404	1.29295340710192	1.24577874107014	1.39714259017093	1.00592820006446	0.984481096539728	1.31177440639064	1.00762270395933	0.874846496314987	0.795230495494516	0.5634017924532	0.216098286736908	0.174913617436769	0.0872875141090998
191	SCE-796	4.11840827873982	3.89395350769725	3.87903997210052	3.5601446570447	3.37749103244785	3.29934649300081	3.03743265572399	3.92955835976228	3.85830229618959	2.76632292215526	4.04424859915065	3.89217452843921	3.60901921420355	3.35238901680274	3.15347123999671	3.93015902957088	3.31008744567576	2.98524365971756	4.07932555755106	3.97268004600773	3.05582045294628	7.60666712273073	7.43038409062613	7.42226007423041	6.99909735101741	6.99899999999999	4.90850327576936	2.04410405923221	2.03433603194061	1.89699664727918	1.67220502015592	1.5292616930372	1.37691419122736	1.19054923339665	1.18054905632457	2.0905805936923	1.5839831787394	1.47542571721838	1.94995755146026	1.92409793842297	1.83503217202497	1.39812527363008	0.885927737636032	2.10224658587228	2.03384840141518	1.97746273709365	1.72741482761963	1.29730391597909	1.2147647110583	1.50980244428192	1.15415596023476	1.00553733974328	1.32453430514323	1.16962181684616	1.11651940676734	0.904089749832628	0.693326241221335	0.526598451814749	0.217551799172363	0.217551799172362
