No.	NAME	TDB03u	TDB05u	TDB06u	TDB07u	TDB08u	TDB09u	TDB03m	TDB05m	TDB06m	TDB07m	TDB08m	TDB09m	TDB10m	TDB02v	TDB03v	TDB05v	TDB06v	TDB09v	TDB10v	TDB03e	TDB04e	TDB05e	TDB06e	TDB07e	TDB08e	TDB09e	TDB10e	TDB01p	TDB02p	TDB03p	TDB04p	TDB05p	TDB06p	TDB07p	TDB09p	TDB01i	TDB02i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB08i	TDB09i	TDB01s	TDB02s	TDB03s	TDB04s	TDB05s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB04r	TDB07r	TDB08r
11	Cefoperazone	3.15282310993172	4.84509132952204	5.76289828352545	6.60008709308158	7.20689950284069	8.014461966363	2.31220650916939	3.21831190381054	3.82622154448643	4.85735811754198	4.82330587703179	4.64955746974592	5.21256281549562	1.33312242991362	1.69887229866374	2.23755074726199	2.82482814416088	3.69622839372948	3.86925364776875	3.38566654779886	4.3086468771905	5.34068843897414	6.25516159685274	7.32276763754405	7.94886085885208	8.63661282272136	9.50944160274688	0.911424720186577	1.35626655297004	1.7540320343262	1.99331129171843	2.24425581834185	2.81717046525082	3.39582805935837	3.78319426387402	1.54695142569666	2.82722223823848	3.91189693506482	5.00847212068137	6.25213359871527	7.38922109337238	8.37302214730401	9.22375063987567	10.1622307067403	4.98590838329087	9.33744158475226	12.9343749246494	16.8526180643218	25.3940163207812	23.9132491427892	33.5063276602197	40.6324866467683	34.1623074756975	42.1208596032552	1.07729430729699	2.50641928981593	4.42172118499029	4.53002071136304
12	Cefsulodin	3.20062346078237	4.85656413690243	5.61976880909825	6.259944410033	6.7337847713321	7.39898666537659	2.33207218433755	3.31411172288587	3.89703110417653	4.54809035917133	4.53538578034285	5.29727075353964	5.44271382487534	1.47507682521455	1.77366784127888	2.27885524171088	2.72491231277972	3.55663738516947	3.61258406522175	3.41080598319915	4.36107517601903	5.37061820509239	6.17664256039156	6.9961591663403	7.25820489017307	8.29720273322526	8.74296699718176	1.00281491674424	1.51277739858462	1.85344713501416	2.06453776369192	2.33713771831117	2.82472168529854	3.14343370941607	3.50266292948881	1.50307734649291	2.77929799470835	3.85863893463365	5.0040133834834	6.15872164818215	7.08972383736626	7.91920152615581	8.31696903055188	9.4093168084684	4.94201088194959	13.2070097657607	12.8749081582285	20.963355096417	25.8632791095923	26.3175587591623	37.8214132300529	33.861684560476	38.0257309754271	69.4630937060454	1.13863183676533	2.57832328719998	3.99228183541166	4.26556588592337
13	SCE-796	3.17813675234987	4.84602157800836	5.66902262203101	6.42649521396226	7.1050140780424	7.68809178491568	2.0726089909682	2.99675620914777	3.36565756021561	4.07631481697032	4.1808487581443	4.66926876264819	4.78131010046045	1.44964404593738	1.73971568104503	2.23793573563151	2.72426555676279	3.60904944809302	3.56275687366385	3.35427659502453	4.27445482849871	5.28634867564705	6.12800199235288	7.01981945242819	7.54546841321944	8.45837223244476	8.76400110610202	0.95456436330419	1.48024875113783	1.80063342413792	1.98197546144076	2.2487927048656	2.77960098618036	3.20661970387221	3.56510078624931	1.49225503170797	2.74300566229938	3.83440574277764	4.98485457684062	6.16019845542137	7.15555655403906	8.07317240377546	8.82290461455902	9.76436518704092	5.06176511803767	10.7060882223389	12.4482166381701	18.7273954557612	24.5605851293582	25.2293863565603	33.7060644426684	32.8531190249211	37.6833388405284	60.1311450598153	1.08497160949088	2.48389993145723	4.01011176686083	4.30288448749453
14	Cefsulodin	3.19838794171506	4.86999243218165	5.63414183466293	6.2869380629172	6.88052690539751	7.62296009459403	2.33309709577384	3.32779403281971	3.90983575076084	4.55103814291345	4.57680925346912	5.35556664640988	5.53730159205902	1.47457219017045	1.77497087442163	2.28724354024008	2.74174579635508	3.66294604306722	3.76457447557153	3.40877661997728	4.36694567763218	5.38907872206505	6.20055969550693	7.02960528547707	7.41136689606154	8.53227423847254	9.06442292459601	1.00243179956324	1.51178381782607	1.85339427824837	2.06645651685088	2.34399031658681	2.83529492640768	3.16909778121938	3.60834695474045	1.5027340961467	2.77824265590255	3.85532646474114	5.00644579926218	6.17966163351373	7.10655669582784	7.94335073929408	8.50288730217946	9.68510161461388	4.94165810314986	13.2091736742476	12.871822459984	21.0468730189397	25.885508457463	26.5684143873697	37.778932622917	34.1711727575654	38.9105022502356	68.943107492922	1.13843858305681	2.58377270232514	4.02286564729502	4.34593696159532
15	Cefsulodin	3.197258105371	4.88248020768017	5.64103971520373	6.2907536058538	6.90506633659196	7.66249669190975	2.3291130992	3.3345554125607	3.90581099813125	4.54547428758612	4.59832511838082	5.35627920939679	5.51350226788691	1.47395108268705	1.77395464007378	2.29218482149393	2.74379885677414	3.67257188924076	3.77031470060939	3.40655586958309	4.36562305961208	5.40190526115748	6.20239266835689	7.02195287134806	7.43623042622531	8.5707807314681	9.07764307893498	1.00258420610562	1.5113164748295	1.85305101499384	2.06942375935049	2.35020552694276	2.84395521434434	3.18178399367006	3.62471074742959	1.50304972038734	2.77846437116559	3.8541799423101	5.00616975494291	6.19587320423659	7.11396633751929	7.94207066742054	8.5304933888822	9.73774587614784	4.94309285735117	13.215312210299	12.8401578964464	20.9560462458404	25.9528693772628	26.4784946396106	37.1156212929115	34.4280672972673	38.9512469503355	67.8912885325233	1.13859493456604	2.58543181394629	4.02609539836326	4.36304610996997
16	Imipenem	3.09832960231032	4.75116653076151	5.4238050754279	6.38968642906918	7.19934811519138	7.89132413060092	1.81835141790411	2.27381550412681	2.51026117586757	2.99435874615419	2.26934521713362	2.15041584009157	1.83127663671884	1.20163684726721	1.43402148299218	1.80416057746559	2.0689490272371	2.05678237709796	2.03334401054465	3.23184683512679	4.14971645023785	5.10275127917345	5.58954995659735	6.95648939162137	7.77646361229603	8.08924072281501	8.65288358281085	0.878760199947406	1.29277597474737	1.57141174346368	1.92502315587006	1.94620839656617	2.32029745144215	2.66029810755226	2.31675234335924	1.50582228303415	2.73976435461198	3.88845751224885	4.86134273834639	6.19482613163465	6.92967796177805	8.1657159420076	9.61002941223784	10.8369289977393	4.52000597932167	8.57269407579134	10.0370343734538	16.1765327855541	21.3026090452742	17.1443816592509	34.5967480065414	30.315309877753	30.0968804075426	31.3380900306774	1.00393221650288	2.34889027757339	3.49315724157693	3.38298794360288
17	Ceftazidime	3.17946036203447	4.88657991167553	5.61299192147012	6.32248165610716	7.06466074885225	8.1317198405478	2.21984276164194	3.8917820965001	4.09769763506061	4.36198790156883	4.62578963405725	4.8463435880628	4.72864102194976	1.39574237348711	1.68415938864831	2.58853169749343	2.99654114702366	3.61639483170182	3.48701769533183	3.45370860804007	4.30446475326103	5.39878890383166	6.12548651095754	7.06368141109019	7.57885757961895	8.80319316248315	9.51591431161995	0.959268104859135	1.41899231472584	1.72529855514511	1.88924295102099	2.55788569904054	3.01914950326047	3.22783206102658	3.74188749677293	1.52668290287511	2.78384775639722	3.93435673109035	5.09884197063687	6.09771050773958	6.99353719189931	8.10185477531478	8.82515043990267	10.4263541071698	5.11641360599239	10.3327242500742	13.8002183674316	17.2238288717379	24.8670093238238	26.417679879461	34.1636607235303	32.13901393696	38.6882761276379	44.9896733606205	1.10101631263495	2.41057400656591	4.07261714713532	4.3354206958989
18	Cefsulodin	3.19286578037431	4.8556131977017	5.5821661823446	6.16720448832075	6.67509704007708	7.33130001893898	2.32415873525915	3.30297225140125	3.84598955184073	4.43845800584307	4.40641465946046	5.08113445769242	5.15740316355445	1.47260150322598	1.76996800104227	2.27091516480498	2.69665323012397	3.47009852797338	3.50291275455807	3.4018095032976	4.35098460619632	5.3709338001975	6.13685296054892	6.88440937626058	7.17898090328755	8.20035554708962	8.54603108296373	1.0020811185185	1.50997610909805	1.84953627294916	2.06139575797776	2.33066103903619	2.80022212896787	3.099101562189	3.43361600784442	1.50239097061691	2.77719835468941	3.84924232486954	4.99083732239209	6.16415748062429	7.04680079183309	7.79872427399773	8.25393761871652	9.33695228492405	4.94152708253347	13.2156158847749	12.8213793821793	20.8345211137769	25.7650877705783	26.1683945878021	36.4281565560691	32.9658416190026	37.2265481165533	64.080164276271	1.1381078819439	2.57472760343873	3.92498482723297	4.19145554505685
19	Cefsulodin	3.19792664090309	4.86223958387882	5.5917717010949	6.20482398506646	6.74953188075318	7.4276857806456	2.33085191201995	3.32519044222697	3.87629437883776	4.49582284133832	4.49652652333775	5.20519748946923	5.35558245109971	1.47451686234661	1.77417491575161	2.27963677996538	2.71533543551295	3.54284588674182	3.60815218595141	3.40802041977146	4.362164193283	5.38439723318499	6.15581979080004	6.93956627890981	7.280344751551	8.32339934864932	8.75503480833615	1.00287404003903	1.51188953179847	1.85281193937865	2.06465171510377	2.33417906789383	2.80902240696155	3.12154284959639	3.48914605295922	1.50309109398779	2.77908518873169	3.85523388230877	5.00036714244813	6.17359207922698	7.0567710434042	7.84304425978599	8.3468751881943	9.45336773969263	4.94267344405395	13.2035103860946	12.8640152832512	21.0276414788382	26.0449471737235	26.4273732001774	37.0940810154981	34.1439281067784	38.0718188655704	67.0831201561997	1.13880171236971	2.58197495275345	3.9660313345762	4.25496726185345
20	Nocardicin B	3.09557370154182	4.71054103878075	5.49394675798409	6.22318845046023	6.83437301144808	7.6529014608379	1.71186664829355	2.47226651286249	2.78076288095154	3.23734048673438	3.34787599067362	3.94223531559333	4.87575218647316	1.28750256907613	1.49203199957798	2.06432518287579	2.43471032476108	3.32647654857761	3.96124402344825	3.30563221392112	4.19788350396615	5.15747514738437	5.88614466087472	6.65903463784485	7.37797122792275	8.3778868025734	9.13607257758897	0.833684809229267	1.25735855572489	1.48399380315487	1.70945305267444	1.99834288856213	2.42918174690486	2.67487115605733	3.19466350776497	1.4929762654149	2.72841643279161	3.86815984048976	4.93660162045637	6.0655523166554	6.9748870043905	7.91084060831677	8.85911712669962	9.93484570822979	5.30743318163732	10.1736829195397	12.9093457497241	17.7000400688128	25.4217539459114	23.5902669394948	31.2998731975047	34.9375770902221	35.5610516817953	45.0499113638375	0.998201027343802	2.24104513480029	3.48576732588459	3.73069926607179
21	Imipenem	3.11573408381504	4.8989198677879	5.97038917810165	7.15918799941444	7.86656148925069	8.66051202011819	1.82517891673327	2.43575909343851	2.77663021100583	3.37954994974454	2.69303791850676	2.58955627418173	2.11580036902777	1.20690014460205	1.45048931103584	1.93569253619313	2.30151566297443	2.38171425473656	2.31476619133363	3.25013944010152	4.2305207051189	5.27703569727141	6.19535001147709	7.82888447105181	8.55545600101117	9.02892603030017	10.1794988581421	0.880327397933576	1.29862395933194	1.58868100924331	1.97207619765669	2.06597778835735	2.53940185883954	2.93695956313847	2.60936505154115	1.50710440777509	2.74557928320372	3.90418713761736	4.96329032941668	6.3448668325059	7.65095902200626	9.19589907579515	10.4972622994572	11.852255954363	4.52369982077761	8.58708695417691	10.1004247311278	16.4500559712423	22.1520139708297	19.475847197569	38.8837780881841	34.6435821403888	36.4427828890998	38.2680565054018	1.00539783687792	2.4046711652044	3.90937891061231	3.78502395789437
22	Imipenem	3.11141299887162	4.85531338423992	5.66311532281505	6.809278124933	7.68406137505519	8.26454249124213	1.82896099579583	2.3235094596229	2.59606762249561	3.15051071634866	2.4281589714487	2.31493553041251	1.94258153300337	1.2046391817594	1.44609090451574	1.85824648546514	2.166427962422	2.18751029740069	2.13950795977048	3.24460671364757	4.20591450774377	5.21540232991677	5.82735515151215	7.39918305627672	8.29934290968331	8.51515517258585	9.25786959518265	0.879565643164861	1.29634799797241	1.58544962394238	1.96356713613435	2.00620135518192	2.42167521007142	2.81770237434095	2.44118987172342	1.50693363626537	2.74225070503465	3.90096124819545	4.92771024947525	6.32160725887722	7.23647266042819	8.70152698383629	10.2675699904211	11.3132771092473	4.52288279452446	8.58366568549155	10.0509131112472	16.2953971277479	21.6322738486094	17.6718453829628	36.213965748808	32.445815113515	32.3351999108806	34.1844264661514	1.00470414469126	2.38737447032629	3.70136610107586	3.58979781031976
23	Imipenem	3.1179446066739	4.67272834599573	5.44658997989271	6.08224211396509	6.33638479615235	6.5746284231899	1.78701110079331	2.26634982735693	2.47030406701923	2.81889407431919	1.98381408825312	1.80026261906014	1.32600748973864	1.2079533506124	1.43472119211288	1.80457519532706	2.02952711085173	1.69077036318816	1.50711116438562	3.25068488995788	4.15996924103018	5.03323658199323	5.65455975349882	6.71406603994425	6.87761341395274	6.79123667036079	7.03193127514469	0.880172221914343	1.30018199601693	1.57732272705686	1.91067144421551	1.93450888969492	2.2523621891127	2.43591496242779	1.89116213695757	1.50635904288069	2.74334121903582	3.91126907713763	4.89651859872664	6.06382206187165	6.99526328486434	7.83011827270015	8.46561731482123	9.02217119041012	4.5221564725909	8.5799158791235	10.0652271463431	16.5305874583857	21.4389214782799	18.0829436563374	35.5032842875431	27.6999322316538	26.8575521848627	25.967164800722	1.00518777962146	2.33300786540915	3.26823866181379	2.93654477730212
24	Imipenem	3.1085177533993	4.94355521670341	5.75167837331589	6.9707623288978	7.89733731065033	8.74704321438643	1.83880688059851	2.36392749327179	2.64009411476602	3.23262011921642	2.54137551623609	2.44048090903162	2.08247263007735	1.20356307044538	1.44967669237813	1.88195725747856	2.20662044909241	2.31453560365015	2.28374405354711	3.24258309171437	4.22365298525899	5.2993756031987	5.91720666073989	7.57185448421885	8.53456260634244	9.00456429076484	9.85755992953664	0.879355710556668	1.29520462710477	1.5862421319639	1.9754550389982	2.03343767803911	2.46909505175549	2.88307219380729	2.58592875984248	1.50635884258029	2.74177835017666	3.89698091651429	4.93932965373569	6.44281914617589	7.34783263884536	8.91446116713791	10.5450370508396	11.9869328155776	4.52151448163544	8.57732334886747	10.0705834820732	16.441863720952	21.853231826826	17.8631840020289	36.9114589103563	33.3926418571405	33.7894536274877	36.2063432515412	1.00446608064955	2.4050974986904	3.79257137525942	3.72502369928459
25	Imipenem	3.11125735257237	4.76034696594784	5.66372237152225	6.473725374536	7.19368145664448	7.9921673885043	1.79002926002001	2.26089806365717	2.51648677146682	2.95556839918879	2.25139368018062	2.14292982711798	1.9154293251888	1.20584410962924	1.43402333687319	1.82313819343248	2.10560769427254	2.10096950830895	2.12582816862629	3.24335271076439	4.17321720734717	5.10126287906376	5.84268846730383	7.0430687366708	7.75243927625543	8.15123390179168	9.03694624060472	0.879748776009737	1.29723090392486	1.57713813509546	1.91838932091635	1.96138351679882	2.3573561792331	2.67615702790336	2.3797419490732	1.50785753231222	2.74328933834059	3.90122869143485	4.92242452699104	6.18623177101979	7.28175656939029	8.27967357501358	9.60145546259824	10.9279161777191	4.52755466125323	8.58968695673993	10.0309229316692	16.113789648877	21.2596134944828	18.0294543644856	34.2006761790835	29.8502326411834	28.7379053829615	32.0835201863799	1.0050855857298	2.33955757586961	3.51044925651655	3.3732876053717
26	Cyclacillin	3.09666617936965	4.60693003744884	5.73167942157225	6.7235902070175	7.93337808768708	8.90895040983045	1.50951079204534	1.78360357011834	2.46990058545381	2.89525344378485	3.38976459640169	2.5773672080904	1.35048148892637	1.19888844753597	1.34168203175148	1.5703224483824	2.14212699242176	3.15528902314152	2.03724698424009	3.18062759195776	3.93555111149759	4.83837482939227	5.9421998908539	6.94367453783466	8.32005259828454	8.92365310309459	9.39887820078936	0.886708045904974	1.3088846016058	1.51837210383859	1.43864554401706	1.69339047404141	2.38986114923317	3.05094884084291	3.74326153250385	1.49671493514278	2.70477686380247	3.83965775330762	5.008806509065	6.08918392308344	7.51722501205753	8.55743184938231	9.91614866907593	11.1740305344129	3.81287365156544	7.02513674561187	9.34524037629635	12.6141798192918	18.924194676684	18.6898389667464	20.8075526578924	30.5972197043466	25.4566208679501	23.8835519831477	0.988074067361016	1.84898515697859	3.56593032726548	4.41406085951268
27	Imipenem	3.10437154353039	4.87330265551724	5.78068746172177	7.04456056283985	7.85060203207313	8.64925724469018	1.83470805845767	2.38809276661118	2.68544853225324	3.28527196646775	2.56965612355017	2.45970579665682	2.06735642398822	1.20181813785687	1.44694291404887	1.88833746629326	2.23346685836244	2.31744226761553	2.26619270136205	3.23910537918558	4.23010313316991	5.23314617622795	5.96251045756435	7.66362665368924	8.49641075633828	8.93802183175584	9.88514186083256	0.878282160938635	1.29307727153736	1.58252786553333	1.96725161615701	2.03091212692635	2.48682828350686	2.89832896990562	2.57496561396214	1.50554314123598	2.73961141290084	3.8913896672462	4.95851777277711	6.33068773191767	7.38924711127808	9.02454680266436	10.486429088033	11.8436642368032	4.51981051922877	8.57325191134564	10.083744685754	16.5845333652383	21.9058282108537	18.1644448303486	37.7444493545535	33.4737410253398	34.1144594664493	36.455311694972	1.00353976647358	2.39932338371121	3.82980069637716	3.72113006126659
28	Ceftazidime	3.17849340909886	4.85262360871198	5.53060476836685	6.18191121289903	6.82781606108359	7.84236651724395	2.21504291278867	3.84316467625546	4.01429280401506	4.2530756928883	4.51365652073901	4.68222750248594	4.58295048534139	1.39578112162418	1.6823704873912	2.55791683009379	2.93736151596681	3.47716311849645	3.34287914501073	3.4515494613084	4.29853100741938	5.35930473463261	6.03512406063271	6.91400509068918	7.34050095538807	8.50361229822058	9.06632799439687	0.958800010252956	1.41888879856645	1.72372377670686	1.88083245654233	2.52927231393873	2.96028087210907	3.13679079300328	3.58170231908904	1.52672315167447	2.78317522708178	3.93289074402552	5.09679410622943	6.05977064284975	6.89870999111393	7.93960376185696	8.53850382965538	10.0900110118921	5.11710921093811	10.3273722907813	13.7606377464313	17.1765493616569	24.5749062924583	26.0642195026786	33.5002542405641	31.4731499091446	37.5614458067155	43.0072384662045	1.10076357474812	2.40123212273855	3.97329947057119	4.20193883549339
29	Ceftazidime	3.18287743510892	4.88028616926057	5.59381357119974	6.26993236113879	6.9310997379011	7.92490831075926	2.21968211244599	3.87084251968136	4.06080257823664	4.32132024743419	4.64369742894934	4.72016957135744	4.64318941289657	1.39745140880014	1.68587156352279	2.57776648807537	2.97618090664731	3.53151066645434	3.39113067654392	3.45651751415946	4.30773263943169	5.3880048887959	6.09826079573705	7.0030654818681	7.4482447905403	8.57924789186154	9.19688689382768	0.959618010441801	1.4205017070844	1.72720521733513	1.88913999579812	2.55045284754417	3.00485164215381	3.20502370948464	3.65836455038238	1.52759950071999	2.78553075182338	3.93819782498991	5.10536821124	6.09153218503643	6.96857720208651	8.03400660150445	8.65232048948931	10.1597858787075	5.11985093639946	10.3343354685086	13.7824727067243	17.2000681347294	24.6835699289706	26.2547412365251	33.7868920327072	31.7785030188309	37.866350836311	43.1526927153377	1.10158219559238	2.40946268060652	4.03605607898292	4.28142930198577
30	Cefoperazone	3.15111144854911	4.8116593621945	5.69728371988206	6.57458710265978	7.16152387424691	7.97333158864303	2.31265545372364	3.2036693414328	3.81003868808796	4.82103197353738	4.74307965360023	4.57470636378311	5.0958136364626	1.33240370682382	1.69936121376754	2.22703952868386	2.81407219929501	3.6679623140385	3.82751811386322	3.38375315819048	4.30328971502198	5.30946854015423	6.19437856589555	7.28201201151219	7.88442123691377	8.57278912298117	9.43362658736491	0.911045062908398	1.35570284124986	1.75483470721373	1.99024517116384	2.22885177544364	2.80372300643023	3.39070695321275	3.75847614737148	1.54665297682427	2.82642921492618	3.90914330251776	5.00126261989907	6.21284082919752	7.29907505638418	8.33112434971274	9.15223887639829	10.1054880024152	4.98545435550269	9.34204251608685	12.9318604846358	16.865108314356	25.4013971459582	23.7855075070514	33.1527576463277	40.1555869037508	33.6738152985066	41.6480317445745	1.0768786983466	2.50345772079656	4.40117238892026	4.49236404636217
31	Ceftazidime	3.17880940171301	4.85528230424502	5.53366791566206	6.25580734596824	6.95271267815228	7.82244945462468	2.21230231585479	3.90160430356237	4.05405623195518	4.35258284759195	4.64330304529254	4.6809666419388	4.50152756974767	1.39536997319989	1.67898186667873	2.57435345312075	2.96097435323405	3.46459645502612	3.30578928308325	3.45168913969613	4.28346845840767	5.37151720779909	6.03612117267128	6.98190213572777	7.48269158615138	8.48775555182426	9.09815076013691	0.959049065441323	1.41917222026824	1.72208525754242	1.87844642611113	2.53697771657308	2.98172055533595	3.20286422026237	3.58339755097911	1.52589297592811	2.78298289667359	3.93448617960878	5.07620813513928	6.05697831985124	6.89597119129694	8.02076507272822	8.68651718158384	10.0707447451938	5.11312125541722	10.3307384667375	13.7464577619896	17.1630639455724	24.9502982225464	26.0692516662496	33.5795984347074	32.6363610082568	38.2126399302434	41.8898683593836	1.10048747046852	2.39803155770425	4.03771037035253	4.2810632066048
32	Cefoperazone	3.15478838315781	4.83883269880839	5.80585065446958	6.7081187334216	7.43680234948973	8.4081603560527	2.31054016143889	3.16533931071755	3.77226368330661	4.73506521448173	4.66958716705423	4.64456939660733	5.27000942719209	1.33393816876124	1.69715903597023	2.22370444826818	2.81421602729511	3.80619367265705	4.03271064799694	3.38717267103231	4.30514199335566	5.31576619278343	6.27798750530084	7.37418380697346	8.08699628914895	8.95757929944113	9.9875295381687	0.911945252833674	1.35779333853876	1.75455822564866	1.9831986286923	2.2358106987273	2.82657080224122	3.4486140035476	3.95159797000834	1.54715641284844	2.82774001832106	3.91382309919385	5.0153278704533	6.24556020759642	7.45396509599699	8.50618972127605	9.50405729931304	10.6511643890871	4.98603041586202	9.34265121409159	12.9012618225529	16.9502884323164	25.0313751681002	23.4308248638548	31.7038578093936	37.9261603725776	33.5146485326016	41.5965776915437	1.07759887345605	2.49589840018105	4.42974234173412	4.57444934229887
33	Ceftazidime	3.17995129700168	4.87689657308055	5.56157185966491	6.2728705882022	7.02283773308192	7.90759380348842	2.21342481539959	3.9091714081013	4.08607180180749	4.3624201741897	4.62519150415257	4.71983507378635	4.55330465095568	1.39548678582234	1.68090176220147	2.58451367457912	2.97740124549505	3.50026640220245	3.36974570807188	3.45279105291986	4.2926052400003	5.39128781671254	6.06761204689305	6.9949117399209	7.54183174392351	8.57252190497292	9.21117886138187	0.958971104763278	1.41892204530227	1.7230445246032	1.88190057316499	2.55278268211064	3.00681946851117	3.22453360098617	3.62424192223276	1.52604690876375	2.78295373881647	3.93530437927166	5.08617420793134	6.08520811970164	6.93087544872591	8.03468909531051	8.78592093762995	10.1810411071518	5.11424604707434	10.3256983186958	13.7426441642884	17.1957069048442	24.6655863910465	26.1715260398138	33.2805142612373	32.1043672413887	38.0728434384372	42.0905139997131	1.10061556851222	2.4045229167507	4.05439955071302	4.30235601809891
34	Imipenem	3.10463607262788	4.7386936630992	5.61059833020023	6.3181116766107	6.92565229331191	7.39956818181137	1.78216475166802	2.28222368081282	2.4900312523945	2.87384559346809	2.14065162704995	2.00361989900397	1.65999702584765	1.20412724536235	1.43061794465123	1.82559866281544	2.08472261962728	1.93385791402422	1.87661078749924	3.23574239165358	4.15032254295948	5.08623011684794	5.79360002649795	6.89210591307754	7.47224544432798	7.57093414408086	8.17573505746522	0.87944525862485	1.29558360084454	1.5744462978681	1.92690489159573	1.97051649443517	2.3390764853823	2.60610626014665	2.1817419460097	1.50698110264898	2.74028634467809	3.89372517581159	4.8864345267401	6.15058810589817	7.20467125796235	8.08014686891955	9.25210998271741	10.1145081682042	4.52469997618157	8.58894462042308	9.98957302093904	16.0810814490103	21.3473245184119	18.0207836689834	33.6634212150574	29.1464863238597	27.924824421875	29.6117349482533	1.00470030353966	2.33931296157619	3.42401124295021	3.21858717028765
35	Cefoperazone	3.14781514644787	4.82037474682242	5.70724250022339	6.66389239187644	7.37978865741167	8.40933420971298	2.3102829213856	3.19781969791481	3.8313676310045	4.83749513292208	4.81904834638276	4.82137677272549	5.47151605520285	1.33217300722642	1.69715870092418	2.22764448361883	2.82676061475604	3.87809672076758	4.14442567363901	3.38042179578739	4.29873523677795	5.31546111029442	6.21304315615853	7.36481358679629	8.09456255608757	9.02532382109678	10.1127166694955	0.911132156623499	1.35554724794527	1.75254548839894	1.98644437115203	2.22883646971191	2.81316620562516	3.44285815730777	3.98209767172501	1.54670420534901	2.82570983445128	3.90497328593824	4.99802834910901	6.22753482316078	7.31359055550943	8.44747906777105	9.42669940175338	10.6511776702181	4.98635562960424	9.34071951495133	12.8970450257284	16.843031847446	25.1721174789244	23.8431338707907	32.6005873763347	39.5273789918228	34.9221455209914	43.2462172335609	1.07693973395164	2.50004907859569	4.45706310534753	4.62239442611094
36	Ceftazidime	3.17925276276254	4.89274390739466	5.57998016466546	6.27985164774506	7.00352685985951	7.86965540885388	2.21280153391624	3.93037192826647	4.09107639772088	4.37727782291497	4.69700732309239	4.66874661923779	4.54882374648455	1.39507664834263	1.68106356454468	2.59286370987273	2.98654832272974	3.49535572271651	3.36052498157401	3.45190206828535	4.29033574048761	5.41035578478138	6.08158855922165	6.99748784362721	7.53467123372755	8.51815105700015	9.16869951938069	0.95871492611029	1.41862456573643	1.72361920282235	1.88564228645403	2.56226292725259	3.02199265420566	3.24582510441876	3.63757767691251	1.52584862524693	2.78269969626641	3.9345393640276	5.08034402355249	6.10548598417706	6.94739669513634	8.0273543647875	8.74692396252244	10.1001536442725	5.11353238585481	10.3235727890902	13.7377648579609	17.1748951926278	24.9046812826644	26.1250060927199	33.2915373416526	32.4456699467793	37.6573077939115	41.5359588521991	1.10030709911944	2.40665376858047	4.06461156111087	4.31737912645502
37	Ceftriaxone	3.26842632053943	4.90007769371074	5.54971380114806	6.22391439807985	6.78438480263405	7.49622123201259	3.11226885245353	4.24524790417024	3.92289438362389	4.68871124436013	5.24989660920258	5.02353028012777	5.4884163939575	1.46579892783771	2.00466945833945	2.52775071379416	2.68324513837256	3.38805633583561	3.75347891464116	3.65183500977688	4.56439335713136	5.53443509214416	6.17175181063406	6.89355353860717	7.4335090247839	8.38449389158001	9.09266399644971	1.01903631835102	1.49322522123109	2.06178879193543	2.40343571808302	2.49838116349525	2.72715618438474	3.25628041017681	3.42748172961878	1.58390081821058	2.87350259755317	4.05122088121524	5.10319817062494	6.16283939033709	7.21817095888222	7.91010864237979	8.63782186233614	9.77833561230407	5.63727065082681	11.2407514604699	16.5955553296098	19.1954649504765	27.1330132310146	25.9188202864781	28.3303266076824	34.0458186206139	41.3998810081093	48.0672562799753	1.18319941574329	2.95349513409825	4.11358951665349	4.40518247783887
38	Ceftazidime	3.17473181651786	4.86663383034908	5.56881714519358	6.26747642620957	6.99537387418566	8.02927154572204	2.21207237721289	3.85917918054926	4.03222330220256	4.25675735901685	4.50336059646306	4.7388388852673	4.62672823762255	1.39400247747923	1.68020148366925	2.56748850961967	2.95733681135329	3.5535181738203	3.43381705472246	3.4477574396536	4.29489257252789	5.37585485625321	6.07105673168515	6.98748228132432	7.49496558690927	8.68374649500295	9.37112133773991	0.958495490917825	1.41749334350307	1.72134721962981	1.88118824980754	2.53891229231086	2.98713431907262	3.18518276420718	3.67819633870895	1.52555090126989	2.78112760278611	3.92859051798985	5.08925742429438	6.07615443207739	6.94212350856327	8.03795879248454	8.74696922077277	10.3069361832851	5.11286754670829	10.3206614472932	13.7605635377313	17.1859868107328	24.7875314316809	26.0760742563138	33.173289051354	31.7462275497879	37.5572612437201	43.5881272029698	1.10009395562776	2.40201981777322	4.01298319972314	4.26622398329852
