No.	NAME	SpMaxA_EA(ed)	SpDiam_EA(ed)	SpMAD_EA(ed)	SpMax_EA(bo)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMax_EA(ri)	SpDiam_EA(ri)	SpMAD_EA(ri)	SpDiam_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpDiam_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	Chi1_EA(dm)	SM04_EA(ed)	SM05_EA(bo)	SM09_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM07_EA(dm)	SM08_EA(dm)	SM15_EA(dm)	SM05_EA(ri)	SM09_EA(ri)	SM15_EA(ri)	SM04_AEA(ed)	SM15_AEA(ed)	SM06_AEA(bo)	SM10_AEA(bo)	SM11_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM04_AEA(dm)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM15_AEA(dm)	SM03_AEA(ri)	SM06_AEA(ri)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig07_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig15_EA(dm)	Eig05_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig13_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig08_AEA(dm)	Eig09_AEA(dm)	Eig13_AEA(dm)	Eig04_AEA(ri)	Eig12_AEA(ri)
468	Sulbenicillin	0.484951462688833	22.0635924179762	5.14905170805861	4.561246142369	7.561246142369	1.92007356551717	0.108694167105194	24.3616828350898	0.840058028796201	3.38066054016087	5.38066054016087	1.5015440081169	7.44693426766842	1.67001997194697	4.81761877233718	1.60099529807223	4.95199902181148	6.95199902181148	1.75013276636493	1.57680374869539	16.9412424293406	16.8207752449977	11.5864268246003	8.12426170824536	13.9162372846543	3.95315343237823	3.25127331267335	7.34917001057371	10.091739051481	15.3050653736477	6.89538265273886	11.562913815566	18.6419410863387	9.50338305067006	31.0965244479199	10.5099281392008	3.42836987154254	3.0066758247644	2.24306356141487	2.08679509074764	1	12.7935412434626	11.0128008944752	7.64321661894658	5.9057657764707	4.2276138875401	1.5996168003713	3.77096477974361	3.45837335817507	2.74380115537226	2.01964645658018	2.7372052885093	2.37722727724319	1.97735523643117	1.19408872036985	0.60268663689768	0.140147412043121	0	0	0	0	0	0	5.67213674533412	4.88298470012825	3.88682488369569	4.68668987595272	4.10636887281267	3.91376218905407	1	4.83807351340071	3.9448589320763	3.71491465290198	3.41280256221783	3.17339949472015	2.22494716874151	1.86172378674278	0.79556273541466	3.4571340835613	1.15373272317052
469	Ceftriaxone	0.327259054663741	20.7631031318859	4.60142511071267	3.95578108041505	6.63684469085148	1.86053574346426	0.0985264848979889	36.7604159581057	0.942574768156557	3.24337151165949	5.1499978462178	1.41907812548904	6.98427690731961	1.62239044416901	4.61172650669034	1.57000079370005	4.62946544321719	6.55320015928995	1.77004119502508	1.52290230102259	28.2950575377768	25.7613534378099	11.2561863496441	7.95268106093602	13.3577807216084	4.44562096019904	2.45726134896764	7.98471016174169	11.7241332375172	19.3313316128462	6.76109360309658	11.2250044125515	17.9841914107018	9.48364457648201	30.0632510225089	10.5170049935249	3.01135962146882	2.9660778509463	2.39702388556108	2.3545338716642	1.56676394485626	10.0506166975403	9.53660354515501	9.13985264752987	6.73692376469325	5.13306059674408	4.07825033120511	3.92317234140856	3.60331731535203	3.18386448643589	2.34126328270213	3.42989229124739	2.37318351587061	1.98405944883343	1.43666279968544	1.31252850748953	1.06122363610429	0.979795897113271	0.94173983345526	0.269066589314447	0.088310163361723	0	0	5.64240000668168	5.13424603313766	4.79015484086077	4.37247636897679	4.25790994403087	4.06528876802497	2.23996687735836	4.53770897031904	4.01710269408051	3.82433312764321	3.7970699770417	3.61335742023215	3.1780113707123	2.88786286761376	2.11659832433945	3.73715920017652	2.22302161052406
470	Cefotaxime	0.398845968705301	20.7630709985696	4.51462165015069	3.95566559962539	6.63672918677713	1.85421924070127	0.107348089671288	29.3022493389202	0.915695291841255	3.24411454998428	5.15074189321834	1.41249746934918	6.98426530403096	1.62323090544385	4.6114986029911	1.55251880675928	4.61152684227396	6.53526667235216	1.71192793719035	1.51190885263098	21.9590562318087	19.7814827405877	11.0802176204682	7.74638172249979	13.1810706623045	4.12351817701988	2.61899455419777	6.39982341031546	10.6562031956436	14.1290421087911	6.5478343582706	11.0510275846543	17.8832795541737	9.25922576970599	29.9763631587134	10.2987113343311	3.01051359765674	2.7648856012461	2.23240581001869	1.95480062995754	1.2626573227765	10.05035815631	9.52970302474486	6.73976284185997	5.13858877688572	4.54816938175084	1.85505849247525	3.9227811981006	3.33349886636393	2.70917000152195	2.23801937791718	2.45465993906104	2.37318351587061	1.98406756228863	1.43666279968544	1.07109792240286	1.0478132642974	0.63102212723376	0.182333501026753	0	0	0	0	5.14678734401324	4.81394197105428	4.57603445658059	4.37235961521877	4.0684151225238	3.80149887564595	1.78800240154435	4.01712104432315	3.79899506052464	3.65303689190639	3.59467968278684	3.47040279332832	2.74156868631403	2.55877454398586	1.20541533265303	3.29153256563298	1.56002442629874
471	Penicillin N	0.562508675703062	22.0627168925765	4.86006427905408	3.77109313386873	5.77109313386873	1.71853408321243	0.126085230817721	25.4907738209077	1.01963095283631	3.3793143818683	5.30173113238451	1.48234760571711	7.19214339336559	1.67091135061712	4.68867023595119	1.57745797730844	4.95157054748105	6.7165862672127	1.7318266001356	1.54928916653746	16.8760555630948	15.0784992145246	11.239790403159	7.27309259599952	12.3115986474944	3.95615854409243	3.26039543200017	6.9070640555504	9.99872817924338	14.0610635861368	6.63895985889401	11.2730013591269	18.3788037388513	9.23102496316902	30.7018188017733	10.0724705448909	3.01587545203776	2.64727293990463	2.19743940734614	1.48877158778265	0.480579623105203	11.0202621255222	7.41805075248162	7.30132945009118	4.51054626655954	3.04322402113786	-0.681625750661786	3.21600132875833	2.99087000874732	2.58017988312721	1.58926170578721	2.37723124689864	2.37394579187914	1.98781174170458	1.89554287127148	0.608140706776592	0.191435545513696	0.159148235966687	0	0	0	0	0	5.15511932774915	4.70251533166263	3.72195204884704	4.10796061275069	3.83378385116669	3.61355900876681	0.611078583885188	3.95115373997958	3.72769293466422	3.7151547707653	3.55462363578221	3.17340110726536	2.09529483781744	1.86298082261369	0.456392444873016	3.33452186320409	0.546865852397987
472	Nocardicin B	0.305910563027858	19.0937702487846	4.27623292705792	3.88970532304191	6.88970532304191	1.86139615140853	0.0648005409863833	23.4585042354622	0.617329058827954	3.16145995641132	5.16145995641132	1.44404511999725	6.479334510649	1.59010894142453	4.42580608463996	1.51502469896104	4.04537522761314	6.04537522761314	1.62004132447541	1.48737399728019	27.8422690217305	28.2245827408774	10.9495601563596	7.74218498437598	13.0331242253109	3.62143538261684	3.14642555488977	6.92535348214026	7.96156063192094	13.9948363816291	6.66032659142279	11.0620459601977	17.6863314657073	9.31352852977236	29.5294460998246	10.3633836315391	2.98590621827513	2.74638870415695	2.47648392557838	2.36034374899009	1.36824166297957	9.93369366177875	8.97195828392511	7.42144279665689	6.35478166456286	4.99601012622216	2.62345509107711	3.75933556135079	3.41104354387061	2.98877934988069	2.52789696141849	2.37394579187914	1.98461773084852	1.69705627484771	1.06262236591035	0.86	0.856879420857458	0.246075920606423	0.159148235966687	0	0	0	0	5.38236994445006	5.03249587494047	4.61171338793062	4.33201396908621	4.03339134689017	3.86556803760416	2.47391755569613	3.84676685624302	3.72791090862262	3.70055423614751	3.37428895865207	2.89615693947597	2.53083364116576	2.45121523759372	1.53429124920847	3.6337350825715	2
473	Cefotaxime	0.398845968705301	20.7630709985696	4.51462165015069	3.95566559962539	6.63672918677713	1.85421924070127	0.107348089671288	29.3022493389202	0.915695291841255	3.24411454998428	5.15074189321834	1.41249746934918	6.98426530403096	1.62323090544385	4.6114986029911	1.55251880675928	4.61152684227396	6.53526667235216	1.71192793719035	1.51190885263098	21.9590562318087	19.7814827405877	11.0802176204682	7.74638172249979	13.1810706623045	4.12351817701988	2.61899455419777	6.39982341031546	10.6562031956436	14.1290421087911	6.5478343582706	11.0510275846543	17.8832795541737	9.25922576970599	29.9763631587134	10.2987113343311	3.01051359765674	2.7648856012461	2.23240581001869	1.95480062995754	1.2626573227765	10.05035815631	9.52970302474486	6.73976284185997	5.13858877688572	4.54816938175084	1.85505849247525	3.9227811981006	3.33349886636393	2.70917000152195	2.23801937791718	2.45465993906104	2.37318351587061	1.98406756228863	1.43666279968544	1.07109792240286	1.0478132642974	0.63102212723376	0.182333501026753	0	0	0	0	5.14678734401324	4.81394197105428	4.57603445658059	4.37235961521877	4.0684151225238	3.80149887564595	1.78800240154435	4.01712104432315	3.79899506052464	3.65303689190639	3.59467968278684	3.47040279332832	2.74156868631403	2.55877454398586	1.20541533265303	3.29153256563298	1.56002442629874
474	Ampicillin	0.540885456421224	22.0630218669518	4.96738311434878	3.77356129745765	6.77356129745765	1.84687134934724	0.121235799162052	22.0293204461951	0.847281555622889	3.38006104932291	5.38006104932291	1.50294708429332	7.44679575391583	1.66006245321035	4.68924824926035	1.60061944661736	4.95159642355975	6.95159642355975	1.71009090257708	1.56645588162505	15.745273046894	16.2904070955075	11.3157298355768	7.38111265313321	12.5712832792546	3.81028702431284	2.93111268246368	6.50476607796246	9.95851962559102	13.7017839530422	6.69241073618477	11.3660749859327	18.4513558910077	9.29734341559776	30.7394469241234	10.1658842684001	3.04272227480399	2.88301170177011	2.12277618215136	1.55209572994854	0.71159714761147	11.0324640018696	9.37352757246955	7.2528105572773	4.53942776071166	3.10614850663219	1.00898861113992	3.60318989577667	3.20911132217781	2.5812121722391	1.69719628839784	2.37723239478852	2.08309816972106	1.97028982641405	0.706789256880023	0.590303871491957	0.134815925588597	0	0	0	0	0	0	5.14926317947505	4.76715241004114	3.71086592211098	4.19464527973374	4.06662301073597	3.55824708292149	0.664506830542043	3.9629662339619	3.76101473168608	3.71351616627378	3.17340389416813	2.7653807803634	1.86864267849375	1.75358491780938	0.458501138914972	3.20594681497971	0.551348107821945
475	Cefotaxime	0.398845968705301	20.7630709985696	4.51462165015069	3.95566559962539	6.63672918677713	1.85421924070127	0.107348089671288	29.3022493389202	0.915695291841255	3.24411454998428	5.15074189321834	1.41249746934918	6.98426530403096	1.62323090544385	4.6114986029911	1.55251880675928	4.61152684227396	6.53526667235216	1.71192793719035	1.51190885263098	21.9590562318087	19.7814827405877	11.0802176204682	7.74638172249979	13.1810706623045	4.12351817701988	2.61899455419777	6.39982341031546	10.6562031956436	14.1290421087911	6.5478343582706	11.0510275846543	17.8832795541737	9.25922576970599	29.9763631587134	10.2987113343311	3.01051359765674	2.7648856012461	2.23240581001869	1.95480062995754	1.2626573227765	10.05035815631	9.52970302474486	6.73976284185997	5.13858877688572	4.54816938175084	1.85505849247525	3.9227811981006	3.33349886636393	2.70917000152195	2.23801937791718	2.45465993906104	2.37318351587061	1.98406756228863	1.43666279968544	1.07109792240286	1.0478132642974	0.63102212723376	0.182333501026753	0	0	0	0	5.14678734401324	4.81394197105428	4.57603445658059	4.37235961521877	4.0684151225238	3.80149887564595	1.78800240154435	4.01712104432315	3.79899506052464	3.65303689190639	3.59467968278684	3.47040279332832	2.74156868631403	2.55877454398586	1.20541533265303	3.29153256563298	1.56002442629874
476	Cephalothin	0.45573682498386	20.7606310995481	4.44272493260651	3.9325315005498	6.58007839970657	1.84300532131091	0.122683531485902	27.0373906263097	0.965621093796774	3.24114515075937	5.14803143452007	1.42058849767223	6.83972779761486	1.5810799075191	4.60917178843817	1.54405958199486	4.61156468793697	6.36221514942822	1.67321341152178	1.50628867734285	18.8446426474273	19.2548617940356	10.8954607307145	7.46669226515519	12.775770363686	4.01177783856514	2.8700964855876	6.55976230068315	10.6142447897453	14.1507579864668	6.36108587380522	10.8541922261395	17.7301979496859	9.07738024471995	29.8343316940152	10.1035294281734	2.79339142206245	2.60934494885596	2.10606061700195	1.95465898597798	0.757244229924955	9.60054126835652	7.42541957523402	6.03335234671184	5.04342359337395	4.09453311674504	1.37228132326901	3.51100406167264	3.30279633902548	2.69695005210112	1.82982704377617	2.45465994369272	2.01290741730574	1.95614513418767	1.43666279968544	1.05886708186756	0.642322827602775	0.340454475136337	0.15508194755313	0	0	0	0	4.99558643112846	4.6249627344964	3.59623318644104	4.08920371797412	3.96124958567669	3.55139759630727	0.971707419251381	3.80931764211087	3.65708556376939	3.61596036968552	3.56018256631664	2.99943488845054	2.55877365275971	1.99497571993296	0.669173598588421	3.19919065676633	1.4631723220208
477	LY097964	0.454402542421424	20.7232711877999	4.62953636998708	3.95280166713041	6.63386517887949	1.87139213674306	0.122660293169612	23.2639489266896	0.830855318810341	3.23947300495978	5.14609768506423	1.41805389190705	6.97727708954607	1.64626997637403	4.60321722189459	1.56472033961801	4.6100234153405	6.53375417900342	1.74037153293904	1.51998598975641	19.6966239674327	18.1150897539515	11.0328391761163	7.6839502627742	13.1488268905365	3.92327545844919	1.66785775256346	4.8016303518204	10.620733243184	13.3985847342665	6.48489703342429	11.0180803477906	17.8562900080137	9.18819700729049	29.9511422391651	10.2153497205932	3.00904176502399	2.72890078824147	1.94169230966709	1.77126141922392	0.782475531090985	10.0328960385254	9.29929676840319	6.7225691073948	5.12508271627351	4.07724559860984	1.70621267224146	3.90986078389085	3.32334855537739	2.28905511608577	1.82400333701486	2.37318351587061	1.98400800150338	1.43666279968544	1.06160330531509	0.840921962936388	0.435660588852336	0.0654460804324064	0	0	0	0	0	5.03200453454477	4.66760290255852	3.85648959573994	4.37148059498801	4.04746306200807	3.8001183312841	1	4.01708795676525	3.79835822741765	3.60701445148901	3.4701974352944	2.94404111434671	2.50749943553253	2.11699384471348	0.696881564805443	3.28824435124412	1.26708236383264
478	Cephalexin	0.489335101359516	20.7227126353474	4.61885595928834	3.91727041439592	6.91727041439592	1.87113749452971	0.132095700827017	22.0681125087035	0.848773558027057	3.23927927420331	5.23927927420331	1.47454810357315	7.02044146627685	1.63654682931903	4.60165154575873	1.56238061693345	4.61022401078404	6.61022401078403	1.69840819345141	1.53005195631284	17.1608924473794	18.0374597318286	10.9576079263122	7.41780560228037	12.7697586878373	3.80938322964308	2.33479668415724	5.59308618552016	10.5799597409123	13.4831590610723	6.45834549335014	11.0126395171073	17.856139881026	9.11195547005479	29.9085424644741	10.0853858426821	2.93402823778983	2.71641627856447	1.94168015308533	1.55911540236541	0.801717965256572	9.54992062951158	9.17080869692803	6.01948103024101	4.53458432049301	3.10328114969847	1.29580900713891	3.60733093455228	3.28745633597992	2.28798489404547	1.81906955526319	2.08341389700254	1.97603890807901	1.43666279968544	0.847435003113524	0.695148429616072	0.438806360176289	0.122062635176422	0	0	0	0	0	4.99579083392777	4.6383856013988	3.56248097416197	4.1825953474013	4.02815450864605	3.55213458725295	0.880032303838362	3.84319023448997	3.73989115833745	3.59365366540211	2.94497265008623	2.76430181527091	1.90585596015405	1.75555650675463	0.657508905011487	3.14074441772138	0.807202325430356
479	Ceftriaxone	0.327259054663741	20.7631031318859	4.60142511071267	3.95578108041505	6.63684469085148	1.86053574346426	0.0985264848979889	36.7604159581057	0.942574768156557	3.24337151165949	5.1499978462178	1.41907812548904	6.98427690731961	1.62239044416901	4.61172650669034	1.57000079370005	4.62946544321719	6.55320015928995	1.77004119502508	1.52290230102259	28.2950575377768	25.7613534378099	11.2561863496441	7.95268106093602	13.3577807216084	4.44562096019904	2.45726134896764	7.98471016174169	11.7241332375172	19.3313316128462	6.76109360309658	11.2250044125515	17.9841914107018	9.48364457648201	30.0632510225089	10.5170049935249	3.01135962146882	2.9660778509463	2.39702388556108	2.3545338716642	1.56676394485626	10.0506166975403	9.53660354515501	9.13985264752987	6.73692376469325	5.13306059674408	4.07825033120511	3.92317234140856	3.60331731535203	3.18386448643589	2.34126328270213	3.42989229124739	2.37318351587061	1.98405944883343	1.43666279968544	1.31252850748953	1.06122363610429	0.979795897113271	0.94173983345526	0.269066589314447	0.088310163361723	0	0	5.64240000668168	5.13424603313766	4.79015484086077	4.37247636897679	4.25790994403087	4.06528876802497	2.23996687735836	4.53770897031904	4.01710269408051	3.82433312764321	3.7970699770417	3.61335742023215	3.1780113707123	2.88786286761376	2.11659832433945	3.73715920017652	2.22302161052406
480	Sulbenicillin	0.484951462688833	22.0635924179762	5.14905170805861	4.561246142369	7.561246142369	1.92007356551717	0.108694167105194	24.3616828350898	0.840058028796201	3.38066054016087	5.38066054016087	1.5015440081169	7.44693426766842	1.67001997194697	4.81761877233718	1.60099529807223	4.95199902181148	6.95199902181148	1.75013276636493	1.57680374869539	16.9412424293406	16.8207752449977	11.5864268246003	8.12426170824536	13.9162372846543	3.95315343237823	3.25127331267335	7.34917001057371	10.091739051481	15.3050653736477	6.89538265273886	11.562913815566	18.6419410863387	9.50338305067006	31.0965244479199	10.5099281392008	3.42836987154254	3.0066758247644	2.24306356141487	2.08679509074764	1	12.7935412434626	11.0128008944752	7.64321661894658	5.9057657764707	4.2276138875401	1.5996168003713	3.77096477974361	3.45837335817507	2.74380115537226	2.01964645658018	2.7372052885093	2.37722727724319	1.97735523643117	1.19408872036985	0.60268663689768	0.140147412043121	0	0	0	0	0	0	5.67213674533412	4.88298470012825	3.88682488369569	4.68668987595272	4.10636887281267	3.91376218905407	1	4.83807351340071	3.9448589320763	3.71491465290198	3.41280256221783	3.17339949472015	2.22494716874151	1.86172378674278	0.79556273541466	3.4571340835613	1.15373272317052
481	Moxalactam	0.408033493682424	24.9596901690554	4.73586221044275	4.06731577976412	7.06731577976412	1.8840361090562	0.0842806340432615	30.6451502620657	0.78577308364271	3.55017515142596	5.55017515142595	1.44727620145522	7.66442147975382	1.66571658963289	4.87206686890474	1.55490659372299	4.47165718798256	6.47165718798256	1.66241481998447	1.52774487716629	26.0471288040799	24.8798296230926	11.7331928841789	8.03250222941862	13.5083078372065	4.07345114022563	3.04112772983624	6.90739335774584	10.3132107939038	14.3366361233939	6.99426099481337	11.7906192971145	19.1556597569956	9.63997763205533	31.562436253419	10.60608795712	3.08279743755796	2.95637517444745	2.41989461756676	2.05229233128468	1.60231936097435	10.9349095401039	10.5681832366221	8.59197117727405	6.37588676471797	5.20018610067288	3.64199066915987	3.81631496909522	3.76396531427489	3.20446998786607	2.37736675068187	2.58774094988048	2.17212428885213	1.88773642345935	1.43666279968544	1.31719934547421	1.08933167794454	0.677176785878298	0.472074117423976	0.069887010005827	0	0	0	5.60949880787125	5.22270332556611	4.83354178799157	4.33583810421411	4.25917692725236	4.17723524906852	2.5	4.42135038650634	4.02238825361999	3.65128261755373	3.36859259553831	3.1542245935173	2.77278447279066	2.73994650806021	1.88274061111568	3.70476051447102	2.09072056904023
482	Nalidixic acid	0.627121552795643	18.865868488862	4.50038686799377	4.15382718918701	7.15382718918701	1.93007998234552	0.0798145999825243	4.47332559937088	0.248518088853938	3.20245347905726	5.15078946096089	1.45905726556791	6.35927310286293	1.6356835990722	4.5678295937795	1.5403873138579	3.78173214025793	5.78173214025793	1.60162398573265	1.49465700242404	15.6726817177096	22.0509921902541	10.4146031342602	7.35827341813837	12.9766626124242	1.80631962055938	0.324977857195479	0.18767254800372	3.62343168609486	0.0345774736409974	6.08730322359695	10.6208979614001	17.4986949907089	8.69834740045818	29.0563514345958	9.79427762349533	2.64445563573986	2.2619652488388	1.41795998637455	1.09401800243876	-0.728455522660291	8.70385547555154	6.8964049112779	5.89209245047391	2.73030598536118	-0.0407725121853304	-2.20115782437996	3.48006515336852	2.81705750694976	1.94692235479871	0.857034277187873	0.8	0	0	0	0	0	0	0	0	0	0	0	4.36109897616159	3.26475778419632	2.46653377116046	4.02404226746117	3.51276026177896	3.45741816313642	0.0560790402070952	3.37757314439948	3.00958641170522	2.50320572994863	1.96545611876937	1.47339497582464	0.491422031351373	0.370873405154431	-0.996755068639996	3.11351538764686	-0.122302625038884
483	Cephalothin	0.45573682498386	20.7606310995481	4.44272493260651	3.9325315005498	6.58007839970657	1.84300532131091	0.122683531485902	27.0373906263097	0.965621093796774	3.24114515075937	5.14803143452007	1.42058849767223	6.83972779761486	1.5810799075191	4.60917178843817	1.54405958199486	4.61156468793697	6.36221514942822	1.67321341152178	1.50628867734285	18.8446426474273	19.2548617940356	10.8954607307145	7.46669226515519	12.775770363686	4.01177783856514	2.8700964855876	6.55976230068315	10.6142447897453	14.1507579864668	6.36108587380522	10.8541922261395	17.7301979496859	9.07738024471995	29.8343316940152	10.1035294281734	2.79339142206245	2.60934494885596	2.10606061700195	1.95465898597798	0.757244229924955	9.60054126835652	7.42541957523402	6.03335234671184	5.04342359337395	4.09453311674504	1.37228132326901	3.51100406167264	3.30279633902548	2.69695005210112	1.82982704377617	2.45465994369272	2.01290741730574	1.95614513418767	1.43666279968544	1.05886708186756	0.642322827602775	0.340454475136337	0.15508194755313	0	0	0	0	4.99558643112846	4.6249627344964	3.59623318644104	4.08920371797412	3.96124958567669	3.55139759630727	0.971707419251381	3.80931764211087	3.65708556376939	3.61596036968552	3.56018256631664	2.99943488845054	2.55877365275971	1.99497571993296	0.669173598588421	3.19919065676633	1.4631723220208
484	Cephalothin	0.45573682498386	20.7606310995481	4.44272493260651	3.9325315005498	6.58007839970657	1.84300532131091	0.122683531485902	27.0373906263097	0.965621093796774	3.24114515075937	5.14803143452007	1.42058849767223	6.83972779761486	1.5810799075191	4.60917178843817	1.54405958199486	4.61156468793697	6.36221514942822	1.67321341152178	1.50628867734285	18.8446426474273	19.2548617940356	10.8954607307145	7.46669226515519	12.775770363686	4.01177783856514	2.8700964855876	6.55976230068315	10.6142447897453	14.1507579864668	6.36108587380522	10.8541922261395	17.7301979496859	9.07738024471995	29.8343316940152	10.1035294281734	2.79339142206245	2.60934494885596	2.10606061700195	1.95465898597798	0.757244229924955	9.60054126835652	7.42541957523402	6.03335234671184	5.04342359337395	4.09453311674504	1.37228132326901	3.51100406167264	3.30279633902548	2.69695005210112	1.82982704377617	2.45465994369272	2.01290741730574	1.95614513418767	1.43666279968544	1.05886708186756	0.642322827602775	0.340454475136337	0.15508194755313	0	0	0	0	4.99558643112846	4.6249627344964	3.59623318644104	4.08920371797412	3.96124958567669	3.55139759630727	0.971707419251381	3.80931764211087	3.65708556376939	3.61596036968552	3.56018256631664	2.99943488845054	2.55877365275971	1.99497571993296	0.669173598588421	3.19919065676633	1.4631723220208
485	Cefamandole	0.375370219987867	20.7625874795875	4.53092853245384	3.93580294968039	6.93580294968039	1.89678964543878	0.101586372513934	29.1304883845397	0.856779070133522	3.2426819865197	5.2426819865197	1.44049228638347	7.02744685329893	1.60499282664751	4.61035833025049	1.55405910604087	4.62150847444603	6.62150847444603	1.72151346473084	1.52603367869613	20.1057990921787	18.897731656262	11.1101916235551	7.73633438875227	13.1661607261649	4.21642649252385	2.45131401590955	5.82866926048787	11.113252558642	13.5785045768151	6.56912160814404	11.0696627610068	17.8716090772028	9.31623074723361	29.9839595943156	10.3246840008661	2.93848820819863	2.83174907409623	2.14012535949651	2.02314094817547	1.27372835746562	9.69423527692252	9.27951071902026	8.58386463245874	5.61754492980583	4.30408281791088	2.42875238621435	3.81093545384762	3.6076305949234	2.83584006954369	2.045160017933	3.26353630473166	2.19264575660198	1.98024028343487	1.43666279968544	0.890080120820757	0.805508186937116	0.418760432814556	0.123873641769744	0	0	0	0	5.22497019792595	4.90248870407097	4.13185528977487	4.19922394665537	4.17617731824074	4.0403544349356	2.09728422049781	4.45015507337332	3.85978603683717	3.75426951067801	3.6013125433276	3.13379605103513	2.75684217918378	2.43149989378783	1.33389598213811	3.68413471486977	2
486	Cefotaxime	0.398845968705301	20.7630709985696	4.51462165015069	3.95566559962539	6.63672918677713	1.85421924070127	0.107348089671288	29.3022493389202	0.915695291841255	3.24411454998428	5.15074189321834	1.41249746934918	6.98426530403096	1.62323090544385	4.6114986029911	1.55251880675928	4.61152684227396	6.53526667235216	1.71192793719035	1.51190885263098	21.9590562318087	19.7814827405877	11.0802176204682	7.74638172249979	13.1810706623045	4.12351817701988	2.61899455419777	6.39982341031546	10.6562031956436	14.1290421087911	6.5478343582706	11.0510275846543	17.8832795541737	9.25922576970599	29.9763631587134	10.2987113343311	3.01051359765674	2.7648856012461	2.23240581001869	1.95480062995754	1.2626573227765	10.05035815631	9.52970302474486	6.73976284185997	5.13858877688572	4.54816938175084	1.85505849247525	3.9227811981006	3.33349886636393	2.70917000152195	2.23801937791718	2.45465993906104	2.37318351587061	1.98406756228863	1.43666279968544	1.07109792240286	1.0478132642974	0.63102212723376	0.182333501026753	0	0	0	0	5.14678734401324	4.81394197105428	4.57603445658059	4.37235961521877	4.0684151225238	3.80149887564595	1.78800240154435	4.01712104432315	3.79899506052464	3.65303689190639	3.59467968278684	3.47040279332832	2.74156868631403	2.55877454398586	1.20541533265303	3.29153256563298	1.56002442629874
487	Cefmetazole	0.497167742641522	24.9557471631123	4.5355594371415	4.06513504282422	6.7312676624679	1.80157121999855	0.127204948661861	41.0388513120196	1.28246410350061	3.52923588847714	5.43583193203321	1.36974465344652	8.04167463962477	1.65078256519935	4.86998738650837	1.54802515492938	4.75913085175822	6.49592473506215	1.80718509752983	1.49196209142247	19.6157824515715	16.179706974918	11.5737477143159	7.74746189867352	13.2602954944959	4.68830288395138	2.36284447164671	6.36441171541895	12.2904826254831	17.4513665664298	6.70592240845609	11.5405748461932	18.9660865738099	9.40763263969996	31.5126191554912	10.387419608229	2.97855920286131	2.80677332192309	2.03257481610843	1.84454584003199	1.12289353628404	10.8746504093374	8.59216174756771	6.95739067124932	5.40224587770062	3.64209100085684	2.15617449979884	3.81582501804619	3.61167103459148	2.35577040394444	1.99866668850988	3.4539588163481	3.2635424393394	2.28614783249382	2.15913819922012	1.49002312592178	1.43666279968544	1.10137647689531	0.759470554869651	0.12654901457892	0	0	0	5.37301930855947	4.86451212770532	3.91709527090164	4.29500520953105	4.17859532766524	3.62167443411102	1.76681775645505	4.46040944009438	4.43223715028281	4.01617343195686	3.92032942634269	3.63977056034673	3.13575171365196	2.86343522208525	1.95936805639165	3.29701209209896	1.54812217259366
