No.	NAME	P_VSA_LogP_1	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_7	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_m_2	P_VSA_v_3	P_VSA_e_6	P_VSA_i_1	P_VSA_i_2	P_VSA_i_3	P_VSA_i_4	P_VSA_s_3	P_VSA_s_5	P_VSA_ppp_L	P_VSA_ppp_P	P_VSA_ppp_N	P_VSA_ppp_D	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_ppp_ter	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_4	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_8	P_VSA_charge_9	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
135	Cefuroxime	10.8830574057343	86.1468670684914	30.6919884038368	122.217201141556	54.3114347856121	35.7535280063786	149.930561129451	167.875763347083	132.305706035969	0	78.9241896090666	75.8526902318692	2.75674755352505	157.533627394461	116.321054580344	0	32.2195411635482	84.1015134167956	300.181469383052	73.4321139776652	74.7460087707728	18.0107506830303	54.3576110611485	32.8971874720655	26.6225393879991	50.9079381550958	45.6481556243719	125.948943359091	0	92.5386738696048	170.98249239547	134.40140248181	53.4141679588306	25.1449270324178	0	32.2195411635482	19.3998619285743	18.9524949468603	27.6274696922779	120.436158979814	33.9612423200693	5.44882093428643	2.75674755352504	9.40929987013462	6.7625030789115
136	Imipenem	8.82520426189009	84.9694971317322	42.6833431609212	86.4063782236161	0	0	173.472765122632	137.576884908852	109.145364047787	42.6833431609212	50.3866324574929	20.0379406487679	4.30748151342232	91.5175841678134	70.9300944171708	0	32.2195411635482	38.7105532536226	272.62006256943	52.8070309141908	53.4862974762805	16.7855295481303	43.5792771646383	49.6827170201958	26.6225393879991	92.366060181117	0	36.1671065805406	0	14.6709770816847	161.318128347711	130.472310947399	25.1449270324178	16.7855295481303	0	32.2195411635482	0	8.82520426189009	98.2540816718198	27.1986422950629	30.2569020278811	13.8768063385753	13.3232426140674	0	0
137	Cephalosporin C	0	120.373001674091	0	176.573183650556	14.1854628383465	11.7711019965903	173.472765122632	227.395490207148	160.266727042876	0	34.2307354260268	39.5062738890922	2.75674755352504	109.39094434071	87.5782334551669	0	32.2195411635482	55.3586922916187	354.765029777958	54.0322520490908	74.0962304563503	18.0107506830303	43.0087113318883	32.8971874720655	53.2450787759982	18.0107506830303	0	37.8019475713833	0	46.8905182452329	211.866901410153	165.442758883536	78.5590949912483	0	0	32.2195411635482	0	2.53453173920001	103.32314515022	49.8411555398863	29.7928829490355	11.7711019965903	4.70464993506731	18.1866529338839	0
138	Ceftizoxime	10.8830574057343	48.6572947133817	50.0225087074422	113.857803657269	33.8761196593684	23.5422039931806	145.894942872174	132.562457357312	86.6535448296958	0	44.6921112523084	70.3100640981065	29.0185245750854	144.0206999255	117.300285295747	0	63.4972288960419	53.8030563997049	219.216002187008	90.2176435257954	89.2919066546358	18.0107506830303	72.9734763694721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	123.790903852086	0	112.150975808845	145.837565363052	113.894168307955	53.4141679588306	16.7855295481303	0	63.4972288960419	19.3998619285743	9.47624747343013	32.0909685034844	85.1544615296573	20.3545029939598	3.2574939983515	0	9.40929987013462	0
139	Ceftriaxone	19.2794342704094	49.5569854617389	40.5462612340121	173.556957592239	56.8490159387438	24.2352831586479	225.198892022084	179.646865343673	136.943398894531	0	65.379123329301	91.9943949491235	19.5422771016553	194.80402394962	162.627600585239	0	95.7167700595901	66.910830525649	316.590264238205	127.893193423971	135.699092552883	18.0107506830303	98.9023450103302	32.8971874720655	44.5107679575394	50.9079381550958	58.969785040922	194.677993977964	0	153.638232219932	204.523796292563	159.929115690418	78.5590949912483	16.7855295481303	16.7855295481303	63.4972288960419	51.6194030921225	11.5819518154151	91.8461692347933	73.3833595330669	20.3545029939598	8.65522309888608	0	14.1139498052019	0
140	Cefazolin	8.82520426189009	51.6626898037239	0	198.704788019467	4.96214559634507	11.7711019965903	213.427790025493	167.875763347083	75.4347810972533	0	45.1900918442615	19.3095728555751	85.8267404997463	150.326405199583	140.061547090321	0	95.7167700595901	44.3447770307313	243.310544444336	105.981628168852	122.617750149431	18.0107506830303	107.72754927222	0	26.6225393879991	18.0107506830303	125.672417845362	132.196677684251	0	172.562936090595	110.882524747143	69.7782171034472	53.4141679588306	1.77657064560503	0	82.208563467469	63.4972288960419	45.0917498549306	84.1970954728467	49.8411555398863	30.1396708943174	0	4.70464993506731	4.70464993506731	0
141	Cephalosporin C	0	120.373001674091	0	176.573183650556	14.1854628383465	11.7711019965903	173.472765122632	227.395490207148	160.266727042876	0	34.2307354260268	39.5062738890922	2.75674755352504	109.39094434071	87.5782334551669	0	32.2195411635482	55.3586922916187	354.765029777958	54.0322520490908	74.0962304563503	18.0107506830303	43.0087113318883	32.8971874720655	53.2450787759982	18.0107506830303	0	37.8019475713833	0	46.8905182452329	211.866901410153	165.442758883536	78.5590949912483	0	0	32.2195411635482	0	2.53453173920001	103.32314515022	49.8411555398863	29.7928829490355	11.7711019965903	4.70464993506731	18.1866529338839	0
142	Imipenem	8.82520426189009	84.9694971317322	42.6833431609212	86.4063782236161	0	0	173.472765122632	137.576884908852	109.145364047787	42.6833431609212	50.3866324574929	20.0379406487679	4.30748151342232	91.5175841678134	70.9300944171708	0	32.2195411635482	38.7105532536226	272.62006256943	52.8070309141908	53.4862974762805	16.7855295481303	43.5792771646383	49.6827170201958	26.6225393879991	92.366060181117	0	36.1671065805406	0	14.6709770816847	161.318128347711	130.472310947399	25.1449270324178	16.7855295481303	0	32.2195411635482	0	8.82520426189009	98.2540816718198	27.1986422950629	30.2569020278811	13.8768063385753	13.3232426140674	0	0
143	Cefacetrile	8.82520426189009	55.7842113356259	0	143.253530442053	45.244818608062	11.7711019965903	149.930561129451	156.104661350493	111.579596017277	0	69.0462319792323	43.1026497095969	2.75674755352504	114.905629242354	94.9307500591617	0	32.2195411635482	62.7112088956135	267.68425736777	52.1944203467408	69.5037994193763	34.6124970609255	46.7648521153783	0	26.6225393879991	18.0107506830303	0	37.8019475713833	0	46.8905182452329	167.086807549276	80.7781049910536	78.5590949912483	0	31.0593557697155	32.2195411635482	0	0	71.765979943939	89.9851059109622	13.8416146569447	0	4.70464993506731	4.70464993506731	7.19133047612651
144	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
145	Cefuroxime	10.8830574057343	86.1468670684914	30.6919884038368	122.217201141556	54.3114347856121	35.7535280063786	149.930561129451	167.875763347083	132.305706035969	0	78.9241896090666	75.8526902318692	2.75674755352505	157.533627394461	116.321054580344	0	32.2195411635482	84.1015134167956	300.181469383052	73.4321139776652	74.7460087707728	18.0107506830303	54.3576110611485	32.8971874720655	26.6225393879991	50.9079381550958	45.6481556243719	125.948943359091	0	92.5386738696048	170.98249239547	134.40140248181	53.4141679588306	25.1449270324178	0	32.2195411635482	19.3998619285743	18.9524949468603	27.6274696922779	120.436158979814	33.9612423200693	5.44882093428643	2.75674755352504	9.40929987013462	6.7625030789115
146	Aztreonam	26.4756127856703	70.2376947226613	47.571130509648	155.414008173924	33.8761196593684	11.7711019965903	160.759809694987	86.0216893742074	236.906414869189	0	68.662280050821	59.4270066923722	23.8103988237662	144.874816291323	94.5654830124581	0	38.3025570081296	56.2629260043284	322.928104243397	88.611890286995	53.4159271892054	18.0107506830303	57.753300518164	32.8971874720655	50.7083833844364	50.9079381550958	58.969785040922	79.6982837580128	0	65.1929956311839	229.828916809606	137.980012304393	50.2898540648355	62.6170422735056	0	31.2776877324937	19.3998619285743	26.4756127856703	113.588991731259	35.313305989771	9.47144558822552	10.2823632739874	0	9.40929987013462	0
147	Cefaclor	0	81.5544821854472	47.3812373671506	97.8161330872726	3.18557495074004	11.7711019965903	138.159459132861	144.333559353902	75.4347810972533	0	54.9319427974481	66.6908102227258	45.4059981469662	127.880107105358	145.216040281597	0	32.2195411635482	73.8478550562672	258.916984512938	54.0322520490908	58.6861588526648	18.0107506830303	121.934997543221	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	88.6837914701931	39.148644061782	97.7723621440427	174.1031520191	102.675404575513	53.4141679588306	0	0	32.2195411635482	86.5298814289326	3.18557495074004	24.4418947415379	100.426170057907	6.71469803470048	0	4.70464993506731	4.70464993506731	0
148	Aztreonam	26.4756127856703	70.2376947226613	47.571130509648	155.414008173924	33.8761196593684	11.7711019965903	160.759809694987	86.0216893742074	236.906414869189	0	68.662280050821	59.4270066923722	23.8103988237662	144.874816291323	94.5654830124581	0	38.3025570081296	56.2629260043284	322.928104243397	88.611890286995	53.4159271892054	18.0107506830303	57.753300518164	32.8971874720655	50.7083833844364	50.9079381550958	58.969785040922	79.6982837580128	0	65.1929956311839	229.828916809606	137.980012304393	50.2898540648355	62.6170422735056	0	31.2776877324937	19.3998619285743	26.4756127856703	113.588991731259	35.313305989771	9.47144558822552	10.2823632739874	0	9.40929987013462	0
149	LY097964	19.7082616676244	48.6572947133817	40.5462612340121	113.857803657269	37.0616946101084	23.5422039931806	169.437146865355	156.104661350493	86.6535448296958	0	53.5173155141985	73.4956390488465	19.5422771016553	146.5552316647	119.834817034947	0	63.4972288960419	56.3375881389049	242.758206180188	90.2176435257954	92.4774816053759	18.0107506830303	75.508008108672	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	154.662769624942	113.894168307955	53.4141679588306	16.7855295481303	0	63.4972288960419	19.3998619285743	12.0107792126301	67.4042744932554	73.383359533067	20.3545029939598	3.2574939983515	0	9.40929987013462	0
150	LY097964	19.7082616676244	48.6572947133817	40.5462612340121	113.857803657269	37.0616946101084	23.5422039931806	169.437146865355	156.104661350493	86.6535448296958	0	53.5173155141985	73.4956390488465	19.5422771016553	146.5552316647	119.834817034947	0	63.4972288960419	56.3375881389049	242.758206180188	90.2176435257954	92.4774816053759	18.0107506830303	75.508008108672	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	154.662769624942	113.894168307955	53.4141679588306	16.7855295481303	0	63.4972288960419	19.3998619285743	12.0107792126301	67.4042744932554	73.383359533067	20.3545029939598	3.2574939983515	0	9.40929987013462	0
151	Ceftazidime	17.6504085237802	77.3855384433658	68.9750036543024	171.158725476663	55.1565347625387	23.5422039931806	228.292656848306	194.498302735082	182.425083841655	0	82.5430642705038	97.7560220981031	21.4413698607503	201.740456229357	173.120948840509	0	63.4972288960419	109.623719944467	376.923386576738	92.1167362848905	101.297883982061	18.0107506830303	112.761954790853	34.7962802311605	53.2450787759982	50.9079381550958	107.392460372738	165.922906661212	0	154.282978617971	204.372382901515	165.661634728372	53.4141679588306	16.7855295481303	1.89909275909503	63.4972288960419	28.8761094020045	17.6504085237802	124.855650380627	73.383359533067	63.2705516092873	23.4580384927667	0	9.40929987013462	0
152	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
153	Cefacetrile	8.82520426189009	55.7842113356259	0	143.253530442053	45.244818608062	11.7711019965903	149.930561129451	156.104661350493	111.579596017277	0	69.0462319792323	43.1026497095969	2.75674755352504	114.905629242354	94.9307500591617	0	32.2195411635482	62.7112088956135	267.68425736777	52.1944203467408	69.5037994193763	34.6124970609255	46.7648521153783	0	26.6225393879991	18.0107506830303	0	37.8019475713833	0	46.8905182452329	167.086807549276	80.7781049910536	78.5590949912483	0	31.0593557697155	32.2195411635482	0	0	71.765979943939	89.9851059109622	13.8416146569447	0	4.70464993506731	4.70464993506731	7.19133047612651
154	Aztreonam	26.4756127856703	70.2376947226613	47.571130509648	155.414008173924	33.8761196593684	11.7711019965903	160.759809694987	86.0216893742074	236.906414869189	0	68.662280050821	59.4270066923722	23.8103988237662	144.874816291323	94.5654830124581	0	38.3025570081296	56.2629260043284	322.928104243397	88.611890286995	53.4159271892054	18.0107506830303	57.753300518164	32.8971874720655	50.7083833844364	50.9079381550958	58.969785040922	79.6982837580128	0	65.1929956311839	229.828916809606	137.980012304393	50.2898540648355	62.6170422735056	0	31.2776877324937	19.3998619285743	26.4756127856703	113.588991731259	35.313305989771	9.47144558822552	10.2823632739874	0	9.40929987013462	0
155	BL-S217	17.2215811265652	54.1493703447831	18.9524949468603	152.093080816433	33.831036950674	11.7711019965903	241.005612275951	238.502375326625	111.579596017277	0	54.4468753711043	55.4005091031343	4.65584031262008	114.503224786859	155.908149777835	0	64.4390823270964	91.4690674507383	350.081971343903	23.0341573361204	101.639233551979	18.0107506830303	95.4023564865868	1.89909275909503	26.6225393879991	18.0107506830303	40.4971618182828	78.2991093896661	0	87.3876800635157	144.423828644235	80.7781049910536	78.5590949912483	1.89909275909503	0	64.4390823270964	0	0	115.811412843877	109.596356271195	43.2456637756004	18.0948401524302	4.70464993506731	4.70464993506731	7.19133047612651
156	Ceftazidime	17.6504085237802	77.3855384433658	68.9750036543024	171.158725476663	55.1565347625387	23.5422039931806	228.292656848306	194.498302735082	182.425083841655	0	82.5430642705038	97.7560220981031	21.4413698607503	201.740456229357	173.120948840509	0	63.4972288960419	109.623719944467	376.923386576738	92.1167362848905	101.297883982061	18.0107506830303	112.761954790853	34.7962802311605	53.2450787759982	50.9079381550958	107.392460372738	165.922906661212	0	154.282978617971	204.372382901515	165.661634728372	53.4141679588306	16.7855295481303	1.89909275909503	63.4972288960419	28.8761094020045	17.6504085237802	124.855650380627	73.383359533067	63.2705516092873	23.4580384927667	0	9.40929987013462	0
157	Cefuroxime	10.8830574057343	86.1468670684914	30.6919884038368	122.217201141556	54.3114347856121	35.7535280063786	149.930561129451	167.875763347083	132.305706035969	0	78.9241896090666	75.8526902318692	2.75674755352505	157.533627394461	116.321054580344	0	32.2195411635482	84.1015134167956	300.181469383052	73.4321139776652	74.7460087707728	18.0107506830303	54.3576110611485	32.8971874720655	26.6225393879991	50.9079381550958	45.6481556243719	125.948943359091	0	92.5386738696048	170.98249239547	134.40140248181	53.4141679588306	25.1449270324178	0	32.2195411635482	19.3998619285743	18.9524949468603	27.6274696922779	120.436158979814	33.9612423200693	5.44882093428643	2.75674755352504	9.40929987013462	6.7625030789115
158	Cephaloglycin	8.82520426189009	86.1468670684914	47.3812373671506	126.651784064158	17.3710377890865	11.7711019965903	197.014969115813	203.189069336854	111.579596017277	0	68.3495319423824	77.0677156495923	2.75674755352504	148.1739951455	126.361284259957	0	32.2195411635482	94.1417430964089	314.768665354131	54.0322520490908	70.1548426309164	18.0107506830303	94.797132694069	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	88.368759889274	0	97.4573305631236	168.924639251626	113.675292463119	78.5590949912483	0	0	32.2195411635482	47.3812373671506	3.18557495074004	71.765979943939	120.467767519428	11.3070829177447	0	4.70464993506731	4.70464993506731	7.19133047612651
159	Cefaclor	0	81.5544821854472	47.3812373671506	97.8161330872726	3.18557495074004	11.7711019965903	138.159459132861	144.333559353902	75.4347810972533	0	54.9319427974481	66.6908102227258	45.4059981469662	127.880107105358	145.216040281597	0	32.2195411635482	73.8478550562672	258.916984512938	54.0322520490908	58.6861588526648	18.0107506830303	121.934997543221	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	88.6837914701931	39.148644061782	97.7723621440427	174.1031520191	102.675404575513	53.4141679588306	0	0	32.2195411635482	86.5298814289326	3.18557495074004	24.4418947415379	100.426170057907	6.71469803470048	0	4.70464993506731	4.70464993506731	0
